IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
75,0.0,0.0,0.0228,0.0539,0.0127,0.1636,95.4444,26.0,0,0.0,,99.0,0.3,99.0639,31.0,0.0,3.07998e-22,,1000000000.0,0.00562149,10,16380,,,,28.905,27.535,26.899,26.471,26.319,26.31,26.239,27.053,,,,,,28.47,28.324,27.556,27.183,27.094,26.977,26.975,26.961,26.935,27.052,27.871,28.26,28.272,26.924,30.47,8.93578,5.10933,-4.64396,,,,AS1063clu,342.1923979,-44.5118369,,,,,,,,,,False
76,0.0,0.0,0.0218,0.0275,,0.073,941.271,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,125879.0,10,16380,,,,26.947,26.267,25.911,25.373,25.188,25.167,25.128,25.752,,,,,,26.951,26.887,26.188,26.01,26.097,26.062,26.115,26.128,26.122,26.312,27.118,27.554,28.017,28.567,30.822,8.75319,4.80605,-4.40106,,,,AS1063clu,342.1948341,-44.5119345,,,,,,,,,,False
77,2.0615,2.0514,2.0725,2.0659,2.0528,2.0817,55.7851,31.0,3,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,62728.3,10,16380,,,,23.6,23.205,22.363,21.29,20.859,20.639,20.438,19.352,18.77,18.718,19.618,20.035,,27.716,24.932,23.513,23.116,22.372,21.5,20.866,20.499,20.265,19.424,19.103,18.898,18.835,19.141,18.573,9.15592,11.09392,0.80506,,,,AS1063clu,342.1992297,-44.5133209,NAME CMC2020 R2248 MR p1 M1 Q4 59 1,342.1991817,-44.5133024,LeG,1.4267,C,2018A&A...613A..72G,0.1400682214329642,SIMBAD,False
78,0.0,0.0,0.0596,0.0801,0.0182,1.3372,66.5211,33.0,0,0.0,,99.0,2.86,68.5946,33.0,0.0,1.27315e-15,,1000000000.0,0.0257363,10,16380,,,,27.686,26.913,27.207,27.239,27.068,27.401,27.11,,24.452,,,,,27.076,27.268,27.104,27.098,27.178,27.431,27.482,27.513,27.534,27.821,28.202,28.858,28.846,27.555,28.844,8.75385,4.66493,-4.46015,,,,AS1063clu,342.1762208,-44.5106279,,,,,,,,,,False
79,0.0,0.0,0.02,0.0378,,0.1032,58.4317,33.0,2,0.1,,99.0,0.55,64.2459,32.0,0.0,1.11992e-14,,1000000000.0,0.0270849,10,16380,,,,26.333,25.898,25.754,26.038,26.036,25.893,25.552,28.228,23.687,,25.981,,,26.303,26.386,26.071,25.906,26.093,26.042,26.057,26.06,26.057,26.343,26.666,27.32,27.143,25.941,29.474,8.76288,4.85332,-4.31154,,,,AS1063clu,342.1776027,-44.5120246,,,,,,,,,,False
80,1.4065,1.1389,1.5613,0.3507,0.0319,1.6483,103.05,33.0,0,0.0,,99.0,0.0,99.5152,33.0,0.1,2.45778e-22,,1000000000.0,0.288606,10,16380,,,,28.534,28.045,28.086,28.099,27.652,27.632,27.537,,23.733,23.76,21.992,20.887,,27.577,27.746,27.975,27.743,27.806,28.082,28.097,28.118,28.155,28.227,29.028,28.874,29.557,29.094,27.876,8.7965,5.0832,-4.18241,,,,AS1063clu,342.1760684,-44.5106737,,,,,,,,,,False
81,0.0,0.0,0.018,0.0229,,0.0579,33.9317,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000963195,10,16380,,,,27.095,26.316,26.243,25.651,25.438,25.382,25.149,25.845,24.345,,,24.003,,30.226,28.683,27.261,26.334,25.845,25.512,25.434,25.388,25.326,25.513,26.309,26.765,27.159,27.574,34.363,9.50579,5.24793,-7.64284,,,,AS1063clu,342.1779903,-44.5119975,,,,,,,,,,False
82,0.0,0.0,0.1275,0.1385,0.0311,0.3536,79.1803,1.0,0,0.0,508800000.0,99.0,1.18,83.5141,33.0,0.0,7.33055e-19,,1000000000.0,431398.0,10,16380,,,,28.689,28.185,28.265,28.302,28.313,28.168,27.968,27.232,,,,24.19,,28.991,28.982,28.484,28.143,28.05,28.12,28.142,28.175,28.195,28.255,29.033,29.404,29.921,30.438,32.663,8.82784,5.01077,-4.35143,,,,AS1063clu,342.1856121,-44.5105841,,,,,,,,,,False
83,0.0,0.0,0.0294,0.0458,0.011,0.1395,624.691,1.0,0,0.0,508800000.0,99.0,0.54,630.209,33.0,0.0,1.41885e-137,,1000000000.0,72668.9,9,16376,,,,,28.114,27.641,27.586,27.791,27.642,27.686,28.984,,,,24.498,,28.671,28.608,27.948,27.763,27.816,27.776,27.826,27.844,27.843,28.002,28.806,29.233,29.705,30.248,32.498,8.82254,4.49156,-4.93133,,,,AS1063clu,342.1672036,-44.5119282,,,,,,,,,,False
87,0.0,0.0,0.0121,0.0179,,0.0478,415.847,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000193457,9,16376,,,,,29.712,26.786,26.373,26.365,26.447,26.476,27.27,,,,,,32.268,30.545,28.983,27.891,27.298,26.897,26.805,26.753,26.68,26.843,27.648,28.114,28.55,29.049,36.533,9.55115,4.65182,-8.87706,,,,AS1063clu,342.1715806,-44.5121408,[LBL2018] AS1063 cluster  8,342.1715824,-44.5121431,G?,5.577,E,2018ApJ...862..156L,0.009482147391804065,SIMBAD,False
88,0.0,0.0,0.0069,0.013,,0.0388,95.7366,25.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00183213,10,16380,,,,25.44,24.611,24.23,24.071,23.978,23.98,23.946,24.03,25.547,27.227,,25.938,,26.255,26.037,25.149,24.777,24.627,24.502,24.485,24.46,24.425,24.625,25.408,25.817,25.446,24.451,32.661,9.03303,5.3439,-4.51961,,,,AS1063clu,342.2000908,-44.512272,,,,,,,,,,False
89,0.0,0.0,0.0128,0.021,,0.0578,741.554,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00615644,10,16380,,,,26.009,25.345,25.445,26.587,27.192,26.367,25.181,,,22.753,22.822,21.721,,25.636,25.84,25.623,25.54,25.918,25.954,26.011,26.035,26.052,26.419,26.782,27.43,27.047,26.062,31.515,8.70871,3.98704,-4.95597,,,,AS1063clu,342.177279,-44.5109958,,,,,,,,,,False
91,4.2055,4.1525,4.253,4.0997,3.9559,4.2341,32.7902,33.0,1,0.25,,99.0,3.88,32.5143,33.0,0.3,8.70199e-08,,1000000000.0,6662.18,10,16380,,,,26.63,25.022,24.309,23.967,23.761,23.723,23.644,23.329,22.247,23.15,,23.272,,,,29.776,24.949,24.084,23.918,23.851,23.818,23.786,23.263,22.587,22.803,22.687,22.611,23.738,8.83705,10.59821,1.35261,,,,AS1063clu,342.2037472,-44.5123434,,,,,,,,,,False
92,0.0,0.0,0.0071,0.0196,,0.0604,358.873,25.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00190922,10,16380,,,,26.904,26.838,26.122,25.791,25.542,25.499,25.599,25.913,23.286,,23.978,23.16,,27.728,27.512,26.647,26.287,26.099,25.969,25.954,25.93,25.894,26.074,26.862,27.267,26.985,25.904,32.197,9.30991,4.56977,-6.76704,,,,AS1063clu,342.1704177,-44.5122996,,,,,,,,,,False
94,0.0,0.0,0.003,,,0.0127,1000000000.0,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2.94824e-17,10,16380,,,,26.869,25.45,24.613,24.3,24.165,24.06,23.976,23.656,,23.357,26.145,24.414,,29.438,27.805,26.23,25.215,24.629,24.249,24.165,24.106,24.026,24.233,25.043,25.531,25.945,26.447,inf,9.62424,,,,,,AS1063clu,342.1800494,-44.5124988,,,,,,,,,,False
95,0.2999,0.2371,0.323,0.3031,0.2408,0.3608,42.1305,25.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,19.9542,10,16380,,,,25.806,23.852,23.0,22.682,22.542,22.432,22.32,21.872,21.508,23.869,22.964,,,27.083,26.29,25.384,23.839,23.138,22.796,22.533,22.393,22.271,21.941,22.54,22.806,23.21,22.676,22.039,9.4688,8.87778,-3.45399,,,,AS1063clu,342.1803625,-44.5126148,,,,,,,,,,False
96,0.50905,0.4922,0.5231,0.4991,0.4595,0.5203,58.2129,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,132.181,10,16380,,,,25.606,23.817,22.911,22.463,22.194,22.067,21.973,21.028,21.629,21.993,23.569,,,27.606,26.561,25.414,23.923,22.872,22.445,22.192,22.006,21.845,21.431,21.676,21.926,22.261,22.441,21.327,9.24783,9.64688,-1.18352,,,,AS1063clu,342.2024631,-44.5124822,,,,,,,,,,False
97,0.93015,0.9268,0.9333,0.9302,0.9221,0.9381,252.383,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,663.391,10,16380,,,,25.056,23.054,21.234,20.509,20.265,20.252,20.231,19.12,19.665,20.2,21.236,22.109,,27.806,26.14,24.689,22.917,21.276,20.506,20.27,20.16,20.061,19.785,19.748,20.115,20.513,20.922,21.866,9.35005,10.75013,-0.60144,,,,AS1063clu,342.1982717,-44.5123382,,,,,,,,,,False
98,0.0,0.0,0.0236,0.0375,,0.1024,354.582,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000484981,10,16380,,,,31.076,30.632,27.256,26.972,26.94,26.982,26.819,30.835,,,,,,32.982,31.176,29.626,28.452,27.853,27.432,27.33,27.285,27.219,27.344,28.142,28.584,29.041,29.536,35.091,9.52836,5.06344,-8.13731,,,,AS1063clu,342.1738606,-44.5124312,,,,,,,,,,False
100,0.96389,0.9365,0.9929,0.9764,0.9374,1.0467,99.2226,21.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,200.155,10,16380,,,,24.101,23.568,22.719,22.334,22.046,21.953,21.939,20.961,20.59,21.051,21.718,21.539,,24.201,24.123,24.147,23.813,22.869,22.256,22.026,21.91,21.793,21.347,21.135,21.448,21.846,21.99,20.793,9.0266,9.91429,0.10771,,,,AS1063clu,342.1762321,-44.512699,[BHF2019] RXCJ2248   2887,342.17619999999994,-44.51270000000001,G,1.583,E,2021MNRAS.501.1028Y,0.08248386544357382,SIMBAD,False
101,0.0,0.0,0.0397,0.079,0.0184,0.2493,36.1971,24.0,0,0.05,,99.0,0.53,39.8827,27.0,0.0,2.18563e-09,,1000000000.0,0.00927772,10,16380,,,,28.079,28.235,27.277,27.111,27.145,26.943,27.065,27.298,,,23.84,24.642,,29.505,29.192,28.352,27.742,27.459,27.265,27.21,27.175,27.134,27.193,27.978,28.344,28.5,27.098,29.181,9.28817,5.34047,-6.00497,,,,AS1063clu,342.1717986,-44.5124531,,,,,,,,,,False
103,0.0,0.0,0.0253,0.0307,,0.0857,174.833,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,80700.3,10,16380,,,,27.587,26.97,26.352,26.278,26.189,26.125,25.922,26.45,,,,,,27.434,27.37,26.681,26.544,26.579,26.544,26.597,26.611,26.604,26.795,27.6,28.037,28.5,29.05,31.305,8.77967,4.69403,-4.46686,,,,AS1063clu,342.1724095,-44.5124978,,,,,,,,,,False
104,0.0,0.0,0.0808,0.0975,0.024,0.2641,173.277,1.0,0,0.0,508800000.0,99.0,0.53,174.931,33.0,0.0,1.03316e-38,,1000000000.0,352507.0,9,16316,,,,28.225,27.587,27.597,27.242,,26.594,26.835,26.736,,,,27.756,,28.48,28.437,27.864,27.614,27.529,27.589,27.626,27.654,27.665,27.766,28.56,28.952,29.453,29.976,32.213,8.7748,4.86295,-4.29213,,,,AS1063clu,342.1918512,-44.5106793,,,,,,,,,,False
105,0.0,0.0,0.0286,0.0485,0.0106,0.2217,245.248,1.0,0,0.0,508800000.0,99.0,0.39,249.11,33.0,0.0,8.06341e-55,,1000000000.0,74836.9,10,16380,,,,28.383,28.224,27.802,27.399,27.282,27.236,27.346,28.853,,,,,,28.639,28.576,27.926,27.764,27.785,27.744,27.794,27.812,27.811,27.97,28.774,29.201,29.674,30.216,32.466,8.79859,4.38999,-4.86905,,,,AS1063clu,342.1920938,-44.5125398,,,,,,,,,,False
106,0.0,0.0,0.0931,0.1047,0.0247,0.3015,323.961,1.0,0,0.0,508800000.0,99.0,0.39,325.364,33.0,0.0,2.2284399999999997e-71,,1000000000.0,150622.0,9,16376,,,,,29.363,28.444,28.226,28.028,27.729,28.224,28.672,,,,24.882,,29.403,29.36,28.787,28.537,28.452,28.513,28.549,28.577,28.588,28.69,29.483,29.875,30.376,30.899,33.136,8.96834,4.99189,-5.10101,,,,AS1063clu,342.1711035,-44.5107334,,,,,,,,,,False
107,1.8305,1.5617,1.8834,1.7219,1.5606,1.8678,1.41302,33.0,3,0.3,,99.0,1.13,8.62051,33.0,0.3,0.0134302,,1000000000.0,1726.91,10,16380,,,,24.454,24.399,24.033,23.477,23.27,23.177,23.114,22.936,22.539,22.4,22.016,22.247,,25.923,24.894,24.441,24.399,24.015,23.569,23.255,23.191,23.166,22.889,22.576,22.507,22.73,22.949,22.3,8.8746,9.69993,0.36696,,,,AS1063clu,342.1946324,-44.5128058,NAME CMC2020 GLASS 00093-99-99,342.1945875,-44.51285277777779,LeG,1.4317,C,2020MNRAS.492..821C,0.20466427031289405,SIMBAD,True
108,0.0,0.0,0.0331,0.0295,,0.0705,453.035,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00387459,10,16380,,,,27.335,26.898,27.441,27.076,26.698,26.726,26.929,,,,,,,27.017,27.218,27.006,26.924,27.305,27.34,27.397,27.423,27.44,27.793,28.159,28.811,28.532,27.434,31.894,8.71565,3.52507,-5.45566,,,,AS1063clu,342.1777161,-44.5106268,,,,,,,,,,False
109,2.5444,2.1102,2.5888,2.5318,2.1491,2.6054,10.782,31.0,2,0.4,,99.0,2.14,11.1651,21.0,0.05,0.00376295,,1000000000.0,19850.1,10,16380,,,,24.284,23.783,23.482,22.979,22.407,22.128,21.925,21.32,20.522,20.142,20.598,20.828,,,26.693,24.56,23.784,23.49,22.951,22.436,22.077,21.83,21.273,20.669,20.525,20.368,20.591,20.574,9.09896,10.86374,0.77931,,,,AS1063clu,342.1938898,-44.5128706,[BHF2019] RXCJ2248   2986,342.1938,-44.5128,G,2.2,E,2021MNRAS.501.1028Y,0.34313386785344696,SIMBAD,True
110,0.0,0.0,0.0429,0.0426,0.0105,0.1399,969.538,33.0,0,0.0,,99.0,0.54,975.612,33.0,0.0,1.4077100000000001e-212,,1000000000.0,0.00636832,10,16380,,,,27.961,27.634,26.592,26.828,26.806,26.634,26.467,28.093,,,22.4,22.367,,27.099,27.299,27.093,27.019,27.393,27.427,27.485,27.512,27.529,27.869,28.238,28.892,28.714,27.513,31.046,8.7459,4.43138,-4.66736,,,,AS1063clu,342.1697277,-44.5122547,,,,,,,,,,False
111,1.5655,1.2163,1.5718,1.8138,1.3314,1.9697,9.45658,26.0,0,0.1,,99.0,1.96,7.4627,26.0,0.1,0.0239605,,1000000000.0,415.675,10,16380,,,,25.511,24.779,24.485,24.003,23.553,23.382,23.222,22.981,22.644,22.944,22.576,23.23,,27.072,25.983,25.332,24.991,24.697,24.012,23.48,23.343,23.246,23.02,22.755,22.652,22.808,23.309,22.563,9.00917,9.99544,0.25861,,,,AS1063clu,342.1948142,-44.5134211,,,,,,,,,,False
112,2.0521,2.0377,2.1523,2.1215,2.0642,2.224,11.405,31.0,1,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1040.41,10,16380,,,,25.601,25.01,24.832,24.49,24.011,23.817,23.668,23.162,23.347,23.77,,22.314,,28.882,26.183,25.345,25.068,24.878,24.527,24.067,23.82,23.681,23.178,23.225,23.15,23.165,23.568,23.09,8.96786,9.83938,0.24202,,,,AS1063clu,342.1945788,-44.5134458,,,,,,,,,,False
114,0.0,0.0,0.0074,0.0103,,0.0282,694.852,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,14987.6,10,16380,,,,26.883,26.306,25.847,25.787,25.664,25.657,25.609,25.878,,,23.53,24.488,,26.86,26.798,26.074,25.929,26.006,25.98,26.032,26.041,26.03,26.253,27.063,27.508,27.961,28.517,30.779,8.7214,3.92413,-5.03825,,,,AS1063clu,342.1698803,-44.5126579,,,,,,,,,,False
115,0.0,0.0,0.1006,0.0795,0.0185,0.3916,1158.48,33.0,0,0.0,,99.0,0.55,1160.69,33.0,0.0,9.12533e-253,,1000000000.0,0.00711166,10,16380,,,,32.147,28.096,27.844,27.512,27.887,27.858,27.44,,,,,25.318,,28.472,28.664,28.501,28.494,28.574,28.827,28.878,28.909,28.931,29.217,29.599,30.254,30.243,28.952,30.24,8.77792,4.41463,-4.83187,,,,AS1063clu,342.1741583,-44.5105771,,,,,,,,,,False
116,0.30815,0.2751,0.4047,0.319,0.2497,0.3887,4.32734,22.0,0,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,20.4706,10,16380,,,,24.96,23.423,22.552,22.121,21.9,21.751,21.683,21.324,22.052,21.841,23.201,23.105,,26.277,25.771,24.916,23.401,22.604,22.198,21.899,21.75,21.635,21.304,21.944,22.134,22.534,22.068,21.356,9.50682,9.31682,-3.50242,,,,AS1063clu,342.1853478,-44.5128549,,,,,,,,,,False
120,0.0,0.0,0.0013,,,,1000000000.0,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,6.86122e-17,10,16380,,,,26.125,24.597,23.909,23.589,23.442,23.38,23.349,23.419,25.628,,25.27,23.473,,28.146,26.771,25.357,24.555,24.11,23.821,23.756,23.71,23.649,23.889,24.684,25.152,25.512,25.9,inf,9.51759,,,,,,AS1063clu,342.1685937,-44.5128676,,,,,,,,,,False
121,2.4927,2.4862,2.5009,2.4947,2.4839,2.5061,72.8739,33.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,178526.0,10,16380,,,,21.716,21.05,20.632,20.214,19.942,19.861,19.764,18.792,18.382,18.748,19.293,18.551,,35.324,23.62,21.748,21.039,20.645,20.365,19.997,19.718,19.527,18.827,18.535,18.384,18.268,18.547,18.154,9.05,12.19662,2.3,,,,AS1063clu,342.21158,-44.5136149,[WEC2019] 3,342.2113666666666,-44.513652777777786,G,0.211,D,2019ApJ...877....7W,0.5643692434468841,SIMBAD,False
122,0.0,0.0,0.0765,0.0543,0.0138,0.156,304.248,33.0,0,0.0,,99.0,0.56,309.067,33.0,0.0,7.70802e-68,,1000000000.0,0.00531415,10,16380,,,,28.289,27.8,27.743,27.92,27.689,27.677,27.84,,,,24.686,24.421,,27.777,27.975,27.777,27.706,28.077,28.112,28.168,28.196,28.215,28.54,28.911,29.568,29.458,28.196,30.926,8.76734,4.35307,-4.83989,,,,AS1063clu,342.1786536,-44.5109386,,,,,,,,,,False
123,1.1333,1.123,1.1531,1.1425,1.1082,1.1785,64.1006,21.0,0,0.1,,99.0,1.59,68.909,33.0,0.5,1.08793e-15,,1000000000.0,1340.36,10,16380,,,,23.106,22.641,21.72,20.996,20.666,20.573,20.47,19.463,19.128,19.311,20.313,20.096,,24.22,23.623,23.292,22.777,21.861,20.952,20.651,20.493,20.357,19.8,19.399,19.587,20.083,20.131,19.36,9.1,10.68966,0.60833,,,,AS1063clu,342.2109827,-44.5144572,,,,,,,,,,False
125,0.0,0.0,0.0007,,,,1000000000.0,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,7.2785e-17,10,16380,,,,25.9,24.377,23.661,23.299,23.127,23.058,22.997,22.55,24.465,,,,,28.457,26.824,25.249,24.234,23.648,23.268,23.183,23.125,23.045,23.251,24.062,24.55,24.964,25.466,inf,9.64456,,,,,,AS1063clu,342.2116722,-44.5150395,,,,,,,,,,False
126,0.0,0.0,0.244,0.1128,0.0256,0.379,577.512,33.0,0,0.0,,99.0,0.39,578.465,33.0,0.0,2.4432700000000002e-126,,1000000000.0,0.00872564,10,16380,,,,29.104,30.478,28.712,28.367,28.122,28.099,27.642,,,,,24.396,,28.929,29.121,28.997,29.048,28.938,29.306,29.352,29.386,29.412,29.66,30.064,30.7,30.763,29.496,30.18,8.82171,4.64021,-4.76693,,,,AS1063clu,342.1702109,-44.5100765,,,,,,,,,,False
127,0.36659,0.3632,0.3713,0.3652,0.3539,0.3746,209.316,33.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1040.09,10,16380,,,,21.812,21.051,20.632,20.417,20.197,20.085,19.992,18.815,19.382,19.319,20.314,18.837,,22.375,22.135,21.872,21.067,20.598,20.391,20.194,20.09,20.018,19.81,20.301,20.107,20.774,20.357,19.112,9.36436,7.59373,-3.71461,,,,AS1063clu,342.1673168,-44.5139265,[DCL2021] RX J2248.7-4431 c,342.16724999999997,-44.51391944444444,G,0.3517,C,2014ApJ...792...45R,0.1733524334553717,SIMBAD,False
128,0.0,0.0,0.1275,0.0999,0.0227,0.768,234.533,33.0,0,0.0,,99.0,1.18,236.455,33.0,0.0,4.51379e-52,,1000000000.0,0.0243144,10,16380,,,,27.849,28.003,27.879,27.657,27.079,27.472,27.061,,24.565,,24.902,22.852,,27.614,27.805,27.67,27.73,27.634,27.984,28.031,28.064,28.089,28.35,28.747,29.389,29.428,28.151,29.005,8.77887,4.76814,-4.43526,,,,AS1063clu,342.1761212,-44.5103937,,,,,,,,,,False
129,0.0,0.0,0.0127,0.013,,0.0349,84.4117,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000193059,10,16380,,,,27.76,26.725,26.159,26.034,25.936,25.861,25.814,27.743,24.926,,,22.787,,30.132,28.843,27.446,26.729,26.373,26.128,26.074,26.043,25.999,26.235,27.006,27.417,27.749,28.076,36.373,9.4604,4.31306,-8.2244,,,,AS1063clu,342.1775472,-44.5121858,,,,,,,,,,False
130,0.0,0.0,0.012,0.0176,,0.0492,442.485,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,36845.3,9,16376,,,,,28.048,27.711,26.396,26.232,26.005,25.855,26.204,,,,,,27.397,27.333,26.622,26.458,26.543,26.512,26.565,26.576,26.567,26.773,27.581,28.022,28.48,29.033,31.292,8.73683,4.27536,-4.8562,,,,AS1063clu,342.1673787,-44.5127099,[IKO2018] HFF5C-4017-0457,342.167376,-44.512709,G,1.15,E,2018ApJ...854...73I,0.007651162172506616,SIMBAD,False
131,0.23072,0.1963,0.368,0.2146,0.0329,0.3555,75.5239,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.152171,10,16380,,,,27.903,27.21,27.13,27.284,27.241,27.434,27.445,,,26.836,,,,27.191,27.381,27.412,27.341,27.282,27.637,27.663,27.7,27.733,27.874,28.654,28.74,29.157,28.216,27.762,8.75877,4.6464,-4.45922,,,,AS1063clu,342.1849499,-44.5110474,,,,,,,,,,False
132,0.21458,0.2027,0.2296,0.2099,0.0152,0.2328,1107.75,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.301858,10,16380,,,,27.602,27.063,26.772,26.187,25.969,25.748,25.721,26.407,,,,24.002,,26.448,26.638,26.668,26.597,26.539,26.893,26.919,26.956,26.989,27.13,27.911,27.996,28.414,27.472,27.018,8.70545,3.61227,-5.38129,,,,AS1063clu,342.1931861,-44.5127492,,,,,,,,,,False
133,0.0,0.0,0.0577,0.0503,0.0131,0.1439,437.191,33.0,0,0.0,,99.0,0.56,443.517,33.0,0.0,4.91363e-97,,1000000000.0,0.0072971,10,16380,,,,27.81,27.262,27.443,27.888,27.949,27.81,27.7,,24.064,,,22.183,,27.433,27.631,27.432,27.362,27.733,27.767,27.824,27.852,27.87,28.196,28.567,29.224,29.113,27.852,30.581,8.74499,4.28274,-4.76284,,,,AS1063clu,342.1765204,-44.5107051,,,,,,,,,,False
134,0.0,0.0,0.0136,0.0158,,0.0424,120.005,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00384043,10,16380,,,,26.048,26.133,25.842,25.199,25.029,24.926,24.843,25.213,,,,,,26.865,26.712,25.906,25.622,25.487,25.381,25.38,25.363,25.333,25.511,26.31,26.715,26.434,25.352,31.646,8.8464,4.7792,-4.57257,,,,AS1063clu,342.1731061,-44.5127591,,,,,,,,,,False
135,0.0,0.0,0.0242,0.0357,,0.0992,36.311,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00229034,10,16380,,,,28.049,27.31,26.585,26.175,26.115,26.04,25.872,26.492,,,,22.37,,30.868,29.325,27.942,27.005,26.546,26.228,26.151,26.114,26.062,26.225,27.011,27.443,27.849,28.245,32.977,9.47238,5.27182,-7.27013,,,,AS1063clu,342.1727685,-44.5128149,,,,,,,,,,False
136,0.0,0.0,0.0594,0.0873,0.0202,0.272,580.908,1.0,0,0.0,508800000.0,99.0,0.53,582.648,33.0,0.0,3.01715e-127,,1000000000.0,174467.0,10,16380,,,,28.598,28.38,28.443,28.583,28.049,28.072,27.717,28.443,,,,,,29.014,28.963,28.369,28.144,28.072,28.121,28.159,28.185,28.193,28.306,29.103,29.502,29.997,30.523,32.763,8.82271,4.725,-4.68363,,,,AS1063clu,342.1714582,-44.5110672,,,,,,,,,,False
137,0.0,0.0,0.0804,0.1819,0.0399,0.6653,54.1182,27.0,0,0.0,,99.0,0.4,54.1879,1.0,0.0,1.71095e-12,,1000000000.0,0.0705193,10,16380,,,,28.907,27.292,27.114,27.1,27.194,27.428,27.341,,24.012,,24.988,,,28.459,28.459,27.994,27.454,27.285,27.294,27.296,27.325,27.343,27.382,28.076,28.503,28.766,27.899,27.716,8.84995,6.18748,-3.11742,,,,AS1063clu,342.1861666,-44.5127487,,,,,,,,,,False
138,0.0,0.0,0.12,0.1007,0.0234,0.2939,400.18,1.0,0,0.0,508800000.0,99.0,0.3,401.09,33.0,0.0,8.02408e-88,,1000000000.0,180788.0,10,16380,,,,29.733,28.708,27.999,27.875,27.399,27.509,27.712,27.258,,,23.686,22.394,,29.205,29.162,28.589,28.339,28.254,28.314,28.351,28.379,28.39,28.491,29.285,29.677,30.178,30.701,32.938,8.87016,4.91293,-4.66129,,,,AS1063clu,342.1853734,-44.5110872,,,,,,,,,,False
139,0.0,0.0,0.0215,0.0248,,0.0664,212.961,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,37584.6,10,16380,,,,27.098,26.547,26.565,26.471,26.343,26.122,26.058,26.66,,,23.026,,,27.375,27.312,26.6,26.437,26.521,26.49,26.543,26.554,26.545,26.752,27.56,28.0,28.458,29.012,31.27,8.78351,4.60275,-4.6041,,,,AS1063clu,342.1720249,-44.5128432,,,,,,,,,,False
