IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
3249,0.0,0.0,0.291,0.2517,0.0509,1.1198,80.4445,33.0,0,0.0,,99.0,0.54,80.756,33.0,0.0,2.9111000000000002e-18,,1000000000.0,0.128243,10,16380,,,,28.1,27.995,28.221,28.121,28.04,27.981,28.206,,,,25.344,24.176,,27.747,27.934,28.013,27.907,27.879,28.213,28.23,28.266,28.301,28.41,29.238,29.148,29.731,28.996,28.171,8.87699,5.591,-4.0916,,,,M0717clu,109.4007875,37.7375412,[BIO2017] M0717U-7361944151,109.40079583333332,37.737544444444445,LeG,2.14,E,2017ApJ...843...41B,0.02644395644276705,SIMBAD,False
3250,0.0,0.0,0.1044,0.5412,0.0949,2.0143,66.5337,27.0,0,0.0,,99.0,1.18,66.1253,33.0,0.15,4.37605e-15,,1000000000.0,0.235634,11,16382,,,29.14,30.946,30.119,29.099,28.492,28.337,28.214,28.205,,,,,22.251,,29.543,29.594,29.624,29.051,28.606,28.508,28.483,28.455,28.442,28.504,28.923,29.27,29.535,29.88,28.599,9.03094,6.53665,-3.66376,,,,M0717clu,109.4035515,37.7375524,,,,,,,,,,False
3252,0.0,0.0,0.0412,0.0925,0.0213,0.3055,197.99,3.0,0,0.0,,99.0,0.39,200.472,1.0,0.0,2.9377700000000003e-44,,1000000000.0,0.00454255,11,16381,,28.829,,,29.135,28.196,27.452,27.32,27.277,27.282,,,,25.134,,,32.028,30.56,29.232,28.232,27.836,27.566,27.475,27.454,27.425,27.54,28.302,28.644,29.053,29.404,31.406,9.17939,5.3441,-5.4902,,,,M0717clu,109.3812235,37.7374583,,,,,,,,,,False
3253,1.1847,0.6189,1.5615,0.6361,0.1166,1.9423,72.3917,29.0,0,0.0,,99.0,0.0,71.5909,3.0,0.0,2.84598e-16,,1000000000.0,0.369001,12,16383,,28.02,,29.31,29.814,28.955,28.769,28.916,28.859,28.35,,,,,20.914,,29.187,29.246,29.357,29.061,28.626,28.588,28.606,28.583,28.562,28.657,28.959,29.375,29.544,30.004,28.74,8.9427,6.64227,-3.15669,,,,M0717clu,109.4061417,37.737512,,,,,,,,,,False
3255,0.0,0.0,0.1068,0.214,0.0416,0.9265,118.275,31.0,0,0.0,,99.0,1.18,117.865,33.0,0.0,2.5467200000000002e-26,,1000000000.0,0.0522255,11,16382,,,30.404,28.661,29.019,29.529,28.674,28.864,28.189,28.15,,,,,24.082,,28.6,28.734,28.703,28.415,28.443,28.52,28.536,28.577,28.613,28.701,29.468,29.651,30.016,29.299,28.809,8.96152,5.56791,-4.48205,,,,M0717clu,109.3899221,37.737449,,,,,,,,,,False
3256,0.0,0.0,0.8505,0.7867,0.2,2.9418,44.4681,33.0,0,0.0,,99.0,0.54,44.0777,33.0,0.0,2.68321e-10,,1000000000.0,1.76597,11,16381,,-2.582,,,-2.852,-4.013,-4.905,-4.69,-4.621,-4.929,28.022,,,22.292,,,27.244,27.38,27.566,27.772,27.66,27.74,27.792,27.932,27.947,28.022,28.344,28.8,28.741,29.406,27.901,9.07685,7.13864,-3.30717,,,,M0717clu,109.4207337,37.7373052,,,,,,,,,,False
3257,0.0,0.0,8.0,,,,1000000000.0,,-100,-99.9,-99.9,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.76597,9,16372,,,,-2.105,,-2.868,-4.283,-4.48,-4.464,-4.284,,,,,22.078,,,,,,,,,,,,,,,,,,,,,,,M0717clu,109.4209714,37.7373135,,,,,,,,,,False
3258,0.0,0.0,1.0531,0.5133,0.1233,1.5797,73.5566,29.0,0,0.0,,99.0,0.57,73.4852,29.0,0.0,1.10381e-16,,1000000000.0,0.201061,12,16383,,28.927,29.115,29.164,29.859,28.955,28.878,28.663,28.473,28.657,27.531,,,,,,29.352,29.434,29.508,29.061,28.773,28.734,28.741,28.724,28.728,28.815,29.29,29.561,29.881,30.112,28.837,8.98312,6.4231,-3.65979,,,,M0717clu,109.3867347,37.7373465,,,,,,,,,,False
3259,0.0,0.0,0.2255,0.2199,0.0445,0.7868,293.662,31.0,0,0.0,,99.0,1.18,293.732,33.0,0.0,1.6477099999999998e-64,,1000000000.0,0.0503889,11,16381,,27.894,,30.103,29.249,28.594,28.423,28.263,28.103,28.265,,,,,,,28.738,28.874,28.859,28.557,28.588,28.663,28.676,28.717,28.754,28.835,29.614,29.759,30.157,29.494,28.937,8.96777,5.55232,-4.47112,,,,M0717clu,109.4037101,37.7372941,[BIO2017] M0717U-7368844136,109.40369166666666,37.73713055555556,LeG,1.5,E,2017ApJ...843...41B,0.5910942452278655,SIMBAD,False
3260,1.1846,0.3469,1.5896,1.0111,0.2121,2.9188,11.831,32.0,0,0.0,,99.0,1.48,11.2534,33.0,0.0,0.00360043,,1000000000.0,1.36963,11,16381,,27.971,,28.404,28.883,29.025,28.835,28.676,28.266,28.5,,27.423,,,,,28.166,28.299,28.433,28.646,28.45,28.418,28.364,28.414,28.582,28.608,28.776,29.144,29.548,29.663,28.564,8.9116,7.05488,-2.73553,,,,M0717clu,109.3890532,37.7372829,,,,,,,,,,False
3261,0.0,0.0,0.1119,0.06,0.0154,0.1725,173.937,33.0,0,0.0,,99.0,0.54,178.228,33.0,0.0,1.98709e-39,,1000000000.0,0.0212524,11,16382,,,,27.31,26.455,26.032,26.209,25.532,25.809,25.251,26.304,,,,22.702,,26.665,26.861,26.671,26.604,26.924,27.006,27.061,27.09,27.11,27.422,27.795,28.454,28.385,27.099,29.241,8.74804,4.90267,-4.2268,,,,M0717clu,109.3673379,37.7372461,,,,,,,,,,False
3263,5.3461,2.5047,8.0,4.0173,0.8904,6.6766,9.79924,33.0,1,0.15,,99.0,6.25,9.12633,22.0,0.0,0.010429,,1000000000.0,36.9582,11,16382,,,29.742,30.057,29.674,28.861,28.338,28.495,28.104,28.822,,25.752,26.941,22.181,24.204,,,,32.882,29.274,28.678,28.652,28.667,28.685,28.704,28.333,27.897,28.174,28.134,28.129,29.345,8.90647,7.83224,-1.79973,,,,M0717clu,109.3987084,37.7372743,,,,,,,,,,False
3264,1.3951,1.1307,1.5731,1.3651,0.27,5.5453,18.0563,33.0,1,0.15,,99.0,0.0,18.3906,33.0,0.25,0.000101517,,1000000000.0,7.03526,10,16378,,,28.957,,28.505,28.088,27.845,28.051,27.732,27.651,,25.816,27.007,,24.921,,28.749,28.462,28.434,28.443,28.377,27.968,27.952,27.787,27.626,27.941,27.886,28.033,28.43,28.547,28.367,8.85125,7.50345,-1.8873,,,,M0717clu,109.3978673,37.7372236,,,,,,,,,,False
3265,0.0,0.0,0.0306,0.0452,0.0108,0.1332,137.507,1.0,0,0.0,508800000.0,99.0,0.54,141.379,33.0,0.0,1.99523e-31,,1000000000.0,260115.0,10,16380,,,,27.213,26.999,26.277,25.91,25.737,25.83,25.912,,,,,22.579,,27.287,27.223,26.573,26.412,26.432,26.391,26.441,26.46,26.458,26.618,27.421,27.848,28.321,28.864,31.113,8.77167,4.83247,-4.31334,,,,M0717clu,109.373802,37.7372829,,,,,,,,,,False
3266,0.0,0.0,0.0392,0.0923,0.022,0.2733,66.4435,1.0,0,0.0,508800000.0,99.0,0.54,68.2152,33.0,0.0,1.53906e-15,,1000000000.0,601037.0,12,16383,,26.206,,28.904,,26.919,26.267,25.953,25.915,25.973,27.715,,,,,,27.671,27.62,27.026,26.801,26.729,26.778,26.816,26.842,26.85,26.963,27.76,28.159,28.654,29.18,31.42,9.19829,5.7553,-5.15169,,,,M0717clu,109.3818232,37.7336745,,,,,,,,,,False
3267,0.0,0.0,0.0583,0.0518,0.0124,0.1834,170.398,33.0,0,0.0,,99.0,0.39,174.684,33.0,0.0,1.1692e-38,,1000000000.0,0.0239178,10,16377,,25.409,,,26.837,26.567,26.24,26.078,25.786,25.812,,,,,22.693,,26.144,26.342,26.143,26.073,26.444,26.478,26.535,26.563,26.581,26.907,27.278,27.935,27.825,26.563,29.292,8.75156,4.85314,-4.22754,,,,M0717clu,109.3837022,37.7339765,,,,,,,,,,False
3268,0.0,0.0,0.0732,0.0566,0.0126,0.1923,156.883,33.0,0,0.0,,99.0,0.55,160.904,33.0,0.0,1.14825e-35,,1000000000.0,0.0856809,11,16379,,25.897,27.335,,25.78,24.959,24.508,24.289,24.126,24.118,24.994,,,21.833,,,25.152,25.347,25.158,25.09,25.41,25.492,25.548,25.577,25.596,25.909,26.281,26.94,26.871,25.585,27.727,8.72351,4.96087,-4.05328,,,,M0717clu,109.3813495,37.7340665,[MAT2017] MACS0717CLS 4031,109.3812743,37.7340818,G,0.58,D,2017ApJ...835..254M,0.2210730119476341,SIMBAD,False
3269,0.0,0.0,0.0386,0.0962,0.0226,0.3023,96.6233,26.0,0,0.0,,99.0,0.55,98.575,32.0,0.0,3.93283e-22,,1000000000.0,0.0225708,11,16381,,26.639,,28.337,28.379,26.93,26.655,26.569,26.615,26.543,28.165,,,21.892,,,28.489,28.38,27.74,27.293,27.118,27.006,26.996,26.989,26.97,27.025,27.831,28.196,28.416,27.027,28.655,9.12329,5.60085,-5.05045,,,,M0717clu,109.3901294,37.7321592,,,,,,,,,,False
3271,0.0,0.0,0.0471,0.1337,0.0268,0.5239,33.4283,31.0,0,0.0,,99.0,0.55,33.2468,32.0,0.0,6.03312e-08,,1000000000.0,0.112691,12,16383,,27.492,26.299,,27.593,27.38,26.142,25.996,26.004,25.951,,,,21.633,22.943,,26.743,26.862,26.647,26.525,26.535,26.612,26.654,26.693,26.72,26.884,27.474,27.922,28.09,27.08,27.416,8.91737,5.79763,-3.99534,,,,M0717clu,109.3888437,37.7308987,,,,,,,,,,False
3273,0.0,0.0,0.054,0.0604,0.014,0.2131,73.6077,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0252934,11,16382,,,26.459,26.552,26.734,26.434,25.893,25.443,25.271,25.181,25.233,,,,28.301,,27.24,27.098,26.369,26.003,25.865,25.747,25.743,25.731,25.707,25.807,26.63,27.011,27.08,25.7,28.651,8.91356,5.58777,-4.10214,,,,M0717clu,109.3820781,37.7339403,,,,,,,,,,False
3275,0.0,0.0,0.0495,0.0733,0.0195,0.1856,41.8198,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00661487,10,16380,,,,31.494,27.346,26.838,25.725,25.507,25.422,25.455,26.042,,,25.153,22.068,,31.648,29.736,28.219,26.913,26.299,25.858,25.734,25.696,25.637,25.711,26.501,26.908,27.395,27.882,31.518,9.50334,6.20005,-6.67467,,,,M0717clu,109.379897,37.7355826,,,,,,,,,,False
3279,0.0,0.0,0.1109,0.1185,0.0278,0.4524,4.04533,9.0,0,0.0,,99.0,0.43,6.00885,3.0,0.0,0.0495673,,1000000000.0,0.0628611,10,16378,,,,,25.984,25.209,24.672,24.448,24.314,24.245,24.83,25.056,25.853,,,,30.655,28.865,27.258,25.789,25.128,24.661,24.505,24.463,24.422,24.411,25.2,25.547,26.082,26.555,29.264,9.47565,7.79732,-4.8843,,,,M0717clu,109.3842548,37.733616,[MAT2017] MACS0717CLS 4062,109.3842655,37.7336106,G,0.6,D,2017ApJ...835..254M,0.03613828086541774,SIMBAD,False
3280,0.70415,0.4078,0.9192,0.5074,0.1425,0.8142,4.35928,1.0,0,0.0,1800000000.0,99.0,0.0,4.31902,21.0,0.3,0.115382,,1000000000.0,304912000.0,10,16380,,,,27.92,26.188,25.42,24.91,24.708,24.566,24.57,25.028,24.116,25.271,23.983,,,28.989,28.584,27.763,26.211,25.296,24.955,24.796,24.715,24.657,24.547,24.881,25.19,25.53,26.124,28.125,9.28447,8.31788,-2.76005,,,,M0717clu,109.3850876,37.733772,[MAT2017] MACS0717CLS 4063,109.3850936,37.7337713,G,0.57,D,2017ApJ...835..254M,0.017267512164022024,SIMBAD,False
3281,1.0236,0.7537,1.4328,1.2496,0.7567,5.466,6.28614,26.0,0,0.15,,99.0,5.25,6.83,31.0,0.2,0.0328765,,1000000000.0,32.5746,11,16381,,28.817,,27.399,27.562,25.984,25.536,25.275,25.149,25.145,25.276,23.413,24.418,,,,28.718,28.034,27.54,27.126,26.421,25.558,25.373,25.232,25.131,24.936,24.695,24.806,25.201,25.645,24.919,9.06011,8.82684,-1.17803,,,,M0717clu,109.3855304,37.7327082,[MAT2017] MACS0717CLS 4064,109.3855359,37.732704,G,0.57,D,2017ApJ...835..254M,0.021767600726418857,SIMBAD,False
3282,0.15096,0.0458,0.2999,0.2412,0.1011,0.3868,7.49158,9.0,0,0.0,,99.0,0.7,14.6316,1.0,0.0,0.000664945,,1000000000.0,0.139669,12,16383,,27.715,26.864,28.865,27.048,26.072,25.385,25.223,25.082,25.083,25.07,27.509,25.678,23.343,,,31.868,30.511,28.584,26.82,25.986,25.506,25.261,25.189,25.145,24.96,25.79,26.049,26.567,27.073,29.018,9.51536,7.68794,-5.3601,,,,M0717clu,109.3893588,37.7313875,[MAT2017] MACS0717CLS 4174,109.3893615,37.7313808,G,0.6,D,2017ApJ...835..254M,0.02531543143276371,SIMBAD,False
3283,0.0,0.0,0.0106,0.0159,,0.0426,1027.97,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,93818.7,10,16380,,,,26.524,25.996,25.333,25.035,24.811,24.708,24.623,25.022,,,,,,26.382,26.319,25.607,25.444,25.528,25.497,25.55,25.561,25.552,25.758,26.566,27.007,27.465,28.018,30.277,8.72515,4.1955,-4.74439,,,,M0717clu,109.3808789,37.7350581,[MAT2017] MACS0717CLS 3881,109.3808804,37.73506,G,0.55,D,2017ApJ...835..254M,0.00806371511103314,SIMBAD,False
3284,0.0,0.0,0.0114,0.0242,,0.0773,136.816,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00161871,12,16383,,27.066,27.628,27.112,25.863,25.481,25.388,25.315,25.027,24.901,26.65,,,,22.733,,29.408,28.081,26.694,25.945,25.585,25.335,25.279,25.25,25.208,25.426,26.195,26.599,26.941,27.273,33.645,9.21151,5.23817,-5.52729,,,,M0717clu,109.3909753,37.7294227,[MAT2017] MACS0717CLS 4432,109.3909831,37.7294197,G,0.55,D,2017ApJ...835..254M,0.02469550500372428,SIMBAD,False
3286,0.0,0.0,0.1015,0.1444,0.0299,0.3518,50.1745,25.0,0,0.0,,99.0,0.46,50.2311,27.0,0.0,1.23721e-11,,1000000000.0,0.348678,12,16383,,25.721,25.73,25.608,25.602,25.041,24.68,24.507,24.448,24.467,24.345,,25.071,,,,26.367,26.268,25.641,25.02,24.782,24.633,24.592,24.582,24.565,24.565,25.329,25.698,26.007,24.7,25.727,8.90381,6.82887,-2.60094,,,,M0717clu,109.3879977,37.7321369,,,,,,,,,,False
3287,0.0,0.0,0.0142,0.0182,,0.042,39.396,33.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0480652,12,16383,,26.35,26.416,25.266,24.642,25.045,24.623,24.248,23.931,23.896,25.904,23.286,23.767,,23.142,,26.419,26.202,25.48,24.732,24.742,24.446,24.335,24.267,24.203,24.361,24.551,25.199,24.815,23.831,29.284,9.09568,4.92339,-5.0501,,,,M0717clu,109.3896863,37.7296999,,,,,,,,,,False
3288,0.3156,0.2622,0.7479,0.5306,0.3613,0.7074,3.84084,27.0,3,0.4,,99.0,0.68,3.50567,24.0,0.3,0.173282,,1000000000.0,46.0634,12,16383,,26.266,27.726,27.708,25.408,24.377,23.927,23.696,23.564,23.474,23.144,22.98,23.587,,21.916,,27.603,27.686,26.75,25.448,24.486,23.916,23.715,23.551,23.424,23.171,23.293,23.51,23.787,24.104,22.819,9.43274,9.0227,-3.03961,,,,M0717clu,109.3832473,37.7343949,[TSB2015] GLASS MACS0717-02255,109.38325713,37.73438945,G,0.77,D,2015ApJ...812..114T,0.034179038650765194,SIMBAD,False
3289,1.1312,1.1237,1.1551,1.0851,0.8741,1.3347,6.15161,29.0,1,0.1,,99.0,1.46,8.62989,32.0,0.2,0.0133673,,1000000000.0,66.929,12,16383,,25.685,25.748,25.527,25.534,24.967,24.623,24.474,24.366,24.364,24.709,23.001,24.346,,,,25.816,25.69,25.634,25.59,25.022,24.583,24.468,24.423,24.411,24.27,24.254,24.496,24.897,25.192,24.496,8.81728,8.82058,-0.36586,,,,M0717clu,109.3886708,37.7322662,,,,,,,,,,False
3290,0.0,0.0,0.1039,0.3166,0.0623,1.1904,170.962,27.0,0,0.0,,99.0,1.18,170.303,33.0,0.05,1.04529e-37,,1000000000.0,0.0656951,9,16376,,,,,30.08,28.896,28.806,28.559,28.45,28.434,,,,,,,29.787,29.869,29.748,28.957,28.755,28.696,28.654,28.668,28.701,28.683,29.382,29.57,30.078,29.745,28.622,9.09763,5.98491,-4.61743,,,,M0717clu,109.4030036,37.7372286,,,,,,,,,,False
3291,0.0,0.0,0.0273,0.0549,0.0135,0.1524,82.3304,24.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00927876,12,16383,,27.083,27.792,27.462,26.822,26.44,26.136,26.104,26.027,25.893,25.473,,,23.02,,,28.121,27.866,27.014,26.536,26.306,26.146,26.121,26.095,26.059,26.176,26.97,27.358,27.371,26.023,29.569,9.19363,5.59356,-5.234,,,,M0717clu,109.3767722,37.736091,[MAT2017] MACS0717CLS 3886,109.3767649,37.7360867,G,0.62,D,2017ApJ...835..254M,0.02591472467579113,SIMBAD,False
3292,0.0,0.0,0.0371,0.0529,0.0139,0.1301,24.0856,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00584055,10,16377,,28.36,,,27.309,25.726,25.215,25.051,24.955,24.921,24.689,,,,,,30.871,29.023,27.479,26.261,25.659,25.23,25.121,25.079,25.016,25.123,25.918,26.348,26.816,27.308,32.065,9.53995,6.3622,-6.99953,,,,M0717clu,109.3764124,37.7363427,[MAT2017] MACS0717CLS 3855,109.3764114,37.7363296,G,0.54,D,2017ApJ...835..254M,0.04724585755307654,SIMBAD,False
3293,0.0,0.0,0.1126,0.8192,0.1622,2.8382,17.7423,27.0,0,0.0,,99.0,1.19,16.9073,33.0,0.15,0.000213118,,1000000000.0,1.10612,11,16381,,28.214,,29.313,28.949,28.006,27.905,27.765,28.078,27.572,,25.915,,,,,28.756,28.798,28.884,28.69,27.933,27.751,27.692,27.74,27.716,27.742,27.878,28.295,28.509,29.079,27.852,8.91838,7.18827,-2.3783,,,,M0717clu,109.4045871,37.7372014,[MAT2017] MACS0717CLS 3207,109.4043323,37.7372965,G,0.52,D,2017ApJ...835..254M,0.8021397255241486,SIMBAD,False
3294,0.0,0.0,2.0164,1.2299,0.3424,2.9964,1.32641,33.0,3,0.25,,99.0,1.48,1.24564,1.0,0.0,0.536429,,1000000000.0,11.7479,10,16380,,,,28.954,28.421,28.322,27.492,27.148,27.271,27.124,27.868,,26.893,,23.817,,29.042,28.728,28.697,28.515,28.1,27.646,27.641,27.309,27.112,27.336,27.195,27.381,27.766,27.849,27.315,9.00526,7.8568,-1.90601,,,,M0717clu,109.4130308,37.7369704,,,,,,,,,,False
3295,0.0,0.0,0.0808,0.1034,0.0223,0.4077,246.555,1.0,0,0.0,508800000.0,99.0,0.3,247.591,31.0,0.0,1.72332e-54,,1000000000.0,268855.0,10,16380,,,,29.76,28.385,27.815,27.507,27.462,27.316,27.386,,,,,22.361,,28.774,28.731,28.158,27.908,27.823,27.884,27.92,27.948,27.959,28.061,28.854,29.246,29.747,30.27,32.507,8.92397,5.14138,-4.66522,,,,M0717clu,109.406167,37.7371101,,,,,,,,,,False
3296,0.0,0.0,0.1586,0.426,0.0892,1.5877,70.7081,27.0,0,0.0,,99.0,0.4,70.6981,27.0,0.0,4.44727e-16,,1000000000.0,0.124238,10,16373,,29.729,,30.156,,30.36,29.04,28.595,28.273,28.506,,,,,,,29.74,29.822,29.77,29.072,28.763,28.673,28.645,28.633,28.645,28.684,29.245,29.451,29.937,29.835,28.651,9.06272,6.28509,-4.18435,,,,M0717clu,109.390324,37.737133,,,,,,,,,,False
3299,4.9196,0.0,8.0,3.7881,1.2033,6.5966,7.00365,1.0,0,0.0,1434000000.0,99.0,4.51,6.88797,33.0,0.4,0.0319371,,1000000000.0,843405000.0,10,16359,,-1.915,-1.407,1.071,,,-2.061,-1.937,-1.895,-1.905,28.257,26.681,28.766,22.203,,,40.59,39.911,33.496,31.279,30.836,30.567,30.379,30.002,29.661,28.18,27.574,27.403,27.337,27.209,28.701,8.99392,8.14419,-1.75345,,,,M0717clu,109.4197765,37.7367599,,,,,,,,,,False
3300,5.0047,4.4084,5.6524,0.7696,0.2602,4.4036,2.66406,1.0,0,0.0,1139000000.0,99.0,0.66,2.58613,1.0,0.0,0.274429,,1000000000.0,53838700.0,12,16383,,29.416,28.179,31.913,28.893,27.188,27.208,27.553,27.293,27.297,27.224,28.158,,,24.14,,29.697,29.553,29.49,28.784,27.688,27.418,27.327,27.308,27.261,27.233,27.283,27.657,28.024,28.525,30.465,9.14673,7.39834,-3.06892,,,,M0717clu,109.4133878,37.736636,[MAT2017] MACS0717CLS 3784,109.4136044,37.7368189,G,0.57,D,2017ApJ...835..254M,0.9021148209398406,SIMBAD,False
3302,0.0,0.0,0.1722,0.501,0.1217,1.4073,31.3639,24.0,0,0.0,,99.0,0.5,31.3639,24.0,0.0,1.54672e-07,,1000000000.0,0.123006,10,16380,,,,30.638,29.784,29.185,28.721,28.659,28.758,28.365,,,,,,,30.409,30.428,30.337,29.515,28.917,28.691,28.577,28.509,28.467,28.405,28.809,29.112,29.481,29.662,28.548,9.19701,6.65669,-4.16994,,,,M0717clu,109.380333,37.7366761,,,,,,,,,,False
3303,0.0,0.0,0.1094,0.3204,0.0642,1.1888,119.48,27.0,0,0.0,,99.0,0.54,119.359,28.0,0.0,1.2066e-26,,1000000000.0,0.0923974,10,16380,,,,30.005,29.466,28.893,28.765,28.043,28.223,28.011,,,,,21.748,,29.417,29.499,29.378,28.586,28.385,28.326,28.284,28.297,28.33,28.312,29.012,29.2,29.707,29.375,28.252,9.08428,6.17147,-4.35228,,,,M0717clu,109.4070528,37.7369602,,,,,,,,,,False
3305,0.0,0.0,0.0564,0.0691,0.0161,0.223,121.438,27.0,0,0.0,,99.0,0.39,125.209,1.0,0.0,6.4733500000000005e-28,,1000000000.0,0.00939481,12,16383,,30.951,30.856,28.163,27.848,27.217,27.187,26.961,27.225,27.03,,,,,,,28.587,28.49,27.785,27.447,27.401,27.377,27.415,27.429,27.429,27.591,28.268,28.756,28.793,27.708,29.185,8.90289,5.13022,-4.4824,,,,M0717clu,109.3742184,37.7368687,,,,,,,,,,False
3306,0.0,0.0,0.8743,1.0127,0.2277,4.3455,36.8018,28.0,0,0.0,,99.0,1.18,36.0026,33.0,0.15,1.52103e-08,,1000000000.0,0.709656,11,16382,,,29.47,31.593,29.677,28.755,29.153,29.036,28.943,28.716,,,,,,,29.501,29.562,29.634,29.691,29.113,28.856,28.791,28.785,28.814,28.793,28.876,29.199,29.612,29.943,29.021,8.97535,6.93319,-2.99233,,,,M0717clu,109.3894758,37.7369409,,,,,,,,,,False
3307,3.2141,0.6398,6.4661,3.1938,1.3716,6.2972,0.851044,2.0,0,0.0,1278000000.0,99.0,2.49,1.0002,33.0,0.5,0.606469,,1000000000.0,1716330000.0,11,16382,,,,29.113,29.595,30.708,29.028,28.736,28.41,28.141,26.972,25.417,26.555,22.153,21.107,,36.811,35.182,30.359,29.598,29.346,29.232,28.814,28.5,28.121,26.974,26.508,26.363,26.29,26.223,27.876,9.07475,8.36559,-1.62953,,,,M0717clu,109.3893577,37.7368642,,,,,,,,,,False
3308,0.0,0.0,0.2313,0.2084,0.0434,0.7808,458.015,33.0,0,0.0,,99.0,0.39,458.722,33.0,0.0,2.45401e-100,,1000000000.0,0.0456078,12,16383,,28.677,29.318,29.103,28.444,28.778,28.602,28.956,28.527,28.969,,,,,22.9,,28.5,28.69,28.72,28.649,28.59,28.945,28.971,29.008,29.041,29.182,29.962,30.048,30.465,29.524,29.07,8.88054,5.25344,-4.50487,,,,M0717clu,109.4018244,37.7369265,,,,,,,,,,False
3309,0.0,0.0,0.2496,0.1757,0.0379,0.5827,425.743,33.0,0,0.0,,99.0,0.54,426.241,33.0,0.0,2.77249e-93,,1000000000.0,0.0628614,9,16370,,,27.528,,,28.981,28.633,27.966,27.867,28.337,,,,,22.312,,27.825,28.017,28.07,28.025,28.089,28.254,28.285,28.322,28.353,28.524,29.09,29.544,29.767,28.672,28.54,9.01145,5.4616,-4.82245,,,,M0717clu,109.4024357,37.7368922,,,,,,,,,,False
3310,0.0,0.0,0.1476,0.3202,0.0667,1.1444,306.689,31.0,0,0.0,,99.0,1.18,306.025,33.0,0.0,3.5276200000000005e-67,,1000000000.0,0.0721951,11,16379,,30.349,28.391,,30.325,28.98,28.975,28.744,28.558,28.776,,,,,,,29.15,29.291,29.42,29.026,29.046,29.124,29.115,29.14,29.183,29.226,29.995,30.048,30.555,30.222,29.1,9.02697,5.83221,-4.50017,,,,M0717clu,109.405545,37.736897,,,,,,,,,,False
3311,0.0,0.0,0.2343,1.0409,0.2248,4.1641,19.0474,28.0,0,0.0,,99.0,1.2,18.0886,33.0,0.15,0.000118064,,1000000000.0,0.838515,12,16383,,28.924,,30.192,29.732,29.406,29.35,28.305,28.903,28.529,,,,,21.488,,29.388,29.445,29.508,29.575,29.011,28.715,28.621,28.62,28.698,28.667,28.747,29.051,29.476,29.801,28.966,8.96461,7.0326,-2.86607,,,,M0717clu,109.3978961,37.7368841,,,,,,,,,,False
3312,0.0,0.0,0.0994,0.1913,0.0486,0.5337,29.1435,5.0,0,0.0,,99.0,0.54,31.4917,27.0,0.05,1.45097e-07,,1000000000.0,0.0353601,10,16380,,,,29.287,28.805,27.15,26.541,26.612,26.464,26.443,26.947,,,22.405,,,32.05,30.696,29.213,27.79,27.201,26.846,26.683,26.639,26.609,26.537,27.327,27.639,28.15,28.557,29.902,9.36477,6.56032,-5.23742,,,,M0717clu,109.4177512,37.7367371,,,,,,,,,,False
3313,0.0,0.0,0.089,0.1433,0.0294,0.6103,601.473,31.0,0,0.0,,99.0,1.18,601.539,33.0,0.0,2.38453e-131,,1000000000.0,0.0179759,12,16383,,29.501,30.2,29.059,29.888,28.906,28.501,28.554,28.183,28.161,,,,,,,28.894,29.016,28.823,28.681,28.693,28.77,28.809,28.849,28.877,29.03,29.625,30.066,30.255,29.263,29.486,8.95722,5.1245,-4.90071,,,,M0717clu,109.4048007,37.736834,,,,,,,,,,False
