IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
1694,6.9913,6.2444,7.8095,6.4242,5.0253,7.4527,16.6542,15.0,0,0.0,,99.0,8.0,17.1054,27.0,0.4,0.000193026,,1000000000.0,214.742,10,16380,,,,29.117,28.959,28.038,27.901,27.395,28.563,27.846,,24.969,25.68,,,,,,,40.188,31.15,28.727,28.567,28.477,28.418,27.852,25.599,25.045,24.676,24.182,24.738,8.84093,8.49183,-0.75205,,,,A370clu,39.9810167,-1.5664219,,,,,,,,,,False
1695,0.36861,0.3417,0.3785,0.3354,0.2902,0.3678,18.371,32.0,3,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,139.007,10,16380,,,,23.311,22.414,22.038,21.922,21.801,21.737,21.703,21.227,21.947,22.161,22.926,22.544,,23.861,23.568,23.262,22.427,22.024,21.944,21.777,21.706,21.661,21.509,22.079,21.882,22.567,22.081,20.885,9.08191,8.43531,-1.62667,,,,A370clu,39.9562054,-1.5791517,[LRB2019] 8057,39.95621,-1.57916,G,0.3265,C,2019MNRAS.485.3738L,0.0341590359205442,SIMBAD,False
1696,0.40342,0.3861,0.4188,0.4027,0.3826,0.423,110.307,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,259.585,10,16380,,,,23.964,22.332,21.499,21.104,20.842,20.694,20.584,19.465,20.013,20.231,21.462,21.118,,26.029,25.013,23.924,22.368,21.489,21.094,20.838,20.662,20.512,20.127,20.522,20.801,21.156,20.947,20.064,9.47543,9.67613,-2.77451,,,,A370clu,39.9569683,-1.5797869,[LRB2019] 7791,39.95697,-1.5797899999999998,G,0.375,C,2019MNRAS.485.3738L,0.012726803709817585,SIMBAD,False
1697,0.0,0.0,0.0102,0.0215,,0.0669,331.779,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00256934,10,16380,,,,27.014,26.152,25.755,25.656,25.576,25.588,25.507,25.758,,,,,,27.302,27.148,26.333,26.01,25.924,25.817,25.816,25.799,25.769,25.947,26.747,27.152,26.87,25.789,32.082,8.81662,4.86237,-4.43114,,,,A370clu,39.9603369,-1.578831,[LRB2019] 7864,39.96033649999999,-1.5788329,G,0.4187,E,2019MNRAS.485.3738L,0.006989823030383186,SIMBAD,False
1698,2.9639,2.5711,3.9103,2.6232,0.3236,4.9053,23.43,33.0,1,0.15,,99.0,3.43,22.9125,33.0,0.05,1.05833e-05,,1000000000.0,37.1336,10,16380,,,,28.803,27.634,27.611,27.968,28.002,27.962,27.729,,24.492,25.562,,,,,29.848,28.234,27.91,27.889,27.93,27.88,27.718,27.575,27.537,27.376,27.366,27.351,27.693,27.648,8.80851,7.17518,-2.03177,,,,A370clu,39.9794917,-1.5664463,,,,,,,,,,False
1699,0.0,0.0,0.005,,,0.0581,1000000000.0,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2.03346e-16,10,16380,,,,24.278,23.407,22.986,22.815,22.683,22.421,22.487,23.673,23.081,23.476,23.537,23.271,,26.834,25.583,24.18,23.494,23.141,22.903,22.851,22.819,22.772,23.027,23.797,24.217,24.539,24.86,inf,9.20859,8.55621,-0.60452,,,,A370clu,39.973511,-1.5800885,[LRB2019] 7581,39.973514,-1.5800835,G,0.4104,C,2019MNRAS.485.3738L,0.020989314287343304,SIMBAD,False
1700,0.0,0.0,0.1637,0.7622,0.1767,2.7028,11.3305,27.0,1,0.05,,99.0,1.18,10.9794,33.0,0.2,0.00412903,,1000000000.0,0.551047,10,16380,,,,30.03,30.688,28.97,28.741,28.5,28.704,28.17,,28.457,,,,,29.866,29.853,29.875,29.542,28.752,28.566,28.482,28.458,28.411,28.406,28.542,28.938,29.157,29.695,28.455,9.05405,6.96499,-3.26702,,,,A370clu,39.9595193,-1.566453,,,,,,,,,,False
1701,0.57918,0.503,0.7048,0.5267,0.1177,0.6648,6.40039,22.0,0,0.0,,99.0,0.04,6.4035,21.0,0.3,0.0406909,,1000000000.0,11.9804,10,16380,,,,25.911,24.797,23.958,23.544,23.414,23.015,23.018,23.17,23.154,23.688,24.526,24.172,,25.823,25.794,25.677,24.746,23.923,23.579,23.401,23.276,23.171,23.045,23.352,23.691,23.98,24.287,23.108,9.22625,8.89408,-1.80254,,,,A370clu,39.9732306,-1.5803211,[LRB2019] 7363,39.97323000000001,-1.58033,EmG,0.3698,D,2021A&A...646A..83R,0.03211267119827578,SIMBAD,False
1702,0.0,0.0,0.06,0.1209,0.0286,0.3614,80.7088,3.0,0,0.0,,99.0,0.53,83.4613,30.0,0.0,7.52689e-19,,1000000000.0,0.0063304,9,16376,,,,,29.0,28.43,27.98,27.537,27.439,27.507,28.324,,,,,,32.395,31.028,29.652,28.563,28.14,27.864,27.761,27.738,27.716,27.785,28.552,28.866,29.303,29.656,31.203,9.25065,5.48623,-5.64385,,,,A370clu,39.9675114,-1.5654499,,,,,,,,,,False
1703,0.30273,0.2354,0.3468,0.3802,0.2749,0.5198,4.04646,27.0,3,0.4,,99.0,0.68,6.78311,25.0,0.25,0.0336562,,1000000000.0,20.9367,10,16380,,,,26.927,25.218,24.334,23.89,23.664,23.533,23.501,23.122,23.292,23.644,24.153,24.436,,27.745,27.388,26.585,25.143,24.377,23.91,23.662,23.539,23.456,23.186,23.506,23.653,24.149,23.94,22.757,9.4806,8.71029,-3.82763,,,,A370clu,39.9694619,-1.5806069,[LRB2019] 7237,39.96945,-1.58061,G,0.3794,C,2019MNRAS.485.3738L,0.04425398124637725,SIMBAD,False
1704,0.0,0.0,0.436,0.582,0.1428,2.0,29.0127,32.0,1,0.2,,99.0,0.54,28.9347,32.0,0.2,5.21079e-07,,1000000000.0,0.682464,10,16380,,,,29.347,29.408,29.657,28.894,28.575,28.376,28.467,27.653,,,,,,29.775,29.679,29.622,29.255,28.846,28.658,28.652,28.576,28.511,28.449,28.772,29.099,29.032,29.532,28.035,8.99682,6.67235,-3.42134,,,,A370clu,39.9695682,-1.5664519,[DSB2018] A370 12.2.1,39.96959583333334,-1.566625,EmG,3.4809,C,2019MNRAS.485.3738L,0.6310445784149934,SIMBAD,False
1705,0.50797,0.4462,0.5489,0.4955,0.137,0.6404,14.0831,21.0,0,0.0,,99.0,1.22,16.6803,32.0,0.3,0.000238741,,1000000000.0,70.8354,10,16380,,,,23.174,22.564,22.012,21.578,21.335,20.956,20.847,20.937,21.089,21.512,21.352,23.265,,23.765,23.789,23.507,22.616,21.896,21.553,21.327,21.163,21.033,20.868,21.205,21.335,21.682,21.798,20.35,8.98955,10.26565,0.60622,,,,A370clu,39.9700535,-1.5807075,[LRB2019] 7414,39.970141,-1.580756,EmG,0.3607,C,2019MNRAS.485.3738L,0.36004812720621776,SIMBAD,False
1706,0.51759,0.2981,0.5616,0.4086,0.2945,0.5664,7.41966,25.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,15.0856,10,16380,,,,26.955,25.112,24.22,23.848,23.639,23.579,23.508,22.986,23.131,23.624,,28.39,,28.402,27.591,26.633,25.139,24.28,23.892,23.666,23.509,23.376,23.036,23.449,23.724,24.081,23.902,23.003,9.41076,8.76028,-3.17758,,,,A370clu,39.9778422,-1.5792402,[LRB2019] 7799,39.97784,-1.5792400000000002,G,0.384,C,2019MNRAS.485.3738L,0.007949663998254908,SIMBAD,False
1708,6.2468,5.722,7.0655,6.2373,5.5263,7.1602,18.2432,22.0,0,0.0,,99.0,6.64,18.5947,22.0,0.0,9.16672e-05,,1000000000.0,1579.48,10,16380,,,,27.613,27.018,26.029,25.538,25.497,25.106,24.877,25.594,22.939,23.419,24.016,23.888,,,,,32.767,26.971,25.341,25.356,25.308,25.291,25.106,23.52,23.167,22.946,22.652,23.319,8.90827,10.41051,0.97227,,,,A370clu,39.9714989,-1.5787817,,,,,,,,,,False
1709,3.4458,0.1917,3.6528,0.506,0.1306,3.1924,3.83617,31.0,0,0.0,,99.0,0.3,2.4863,30.0,0.0,0.288474,,1000000000.0,1.1064,10,16380,,,,27.806,26.839,27.077,27.233,27.13,27.446,27.331,26.626,27.469,,,,,27.165,27.277,27.432,27.209,27.047,27.024,27.208,27.202,27.212,27.314,27.848,28.111,28.381,28.612,27.338,8.80389,6.26563,-2.97207,,,,A370clu,39.9693736,-1.5666868,[DSB2018] A370 12.2.1,39.96959583333334,-1.566625,EmG,3.4809,C,2019MNRAS.485.3738L,0.8301101875233757,SIMBAD,True
1710,1.4079,1.1499,1.5563,1.528,0.6734,6.2031,25.8105,33.0,3,0.15,,99.0,1.97,28.3492,33.0,0.15,6.98321e-07,,1000000000.0,22.9756,10,16380,,,,27.959,28.017,27.563,26.782,26.611,26.548,26.524,,25.275,25.957,,,,27.886,27.43,27.389,27.477,27.382,27.036,26.889,26.904,26.62,26.92,26.836,26.899,27.252,27.422,27.185,8.77803,8.23062,-0.7814,,,,A370clu,39.9833773,-1.5791401,,,,,,,,,,False
1711,1.0164,0.9431,1.1043,0.9911,0.87,1.1148,8.68244,2.0,0,0.0,806400000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,1413860000.0,10,16380,,,,25.584,25.583,24.659,24.259,24.132,24.09,24.035,24.205,23.403,23.797,24.929,24.187,,25.699,25.678,25.618,25.512,24.636,24.254,24.146,24.123,24.143,24.008,23.917,24.2,24.602,25.031,26.977,8.91557,8.94988,-0.49472,,,,A370clu,39.9840092,-1.5792673,[LRB2019] 7643,39.98402000000001,-1.57926,G,1.034,C,2019MNRAS.485.3738L,0.046916357814664404,SIMBAD,True
1712,0.23525,0.1748,0.3549,0.3012,0.2176,0.3981,4.13157,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.465624,10,16380,,,,29.039,26.156,25.211,24.859,24.665,24.585,24.484,24.302,25.133,25.909,25.469,,,31.328,30.065,27.956,26.241,25.349,24.899,24.643,24.55,24.497,24.292,25.088,25.326,25.79,26.26,27.344,9.53032,8.0561,-5.14516,,,,A370clu,39.9861657,-1.5792757,,,,,,,,,,False
1713,0.0,0.0,0.048,0.1092,0.0261,0.3242,169.72,3.0,0,0.0,,99.0,0.53,172.474,30.0,0.0,3.53041e-38,,1000000000.0,0.0050725,10,16380,,,,29.628,28.991,28.11,28.006,27.769,27.776,27.589,28.273,,,24.451,,,32.412,31.009,29.655,28.592,28.179,27.904,27.806,27.784,27.759,27.844,28.608,28.931,29.36,29.712,31.384,9.2077,5.35088,-5.57617,,,,A370clu,39.9866621,-1.5665529,,,,,,,,,,False
1714,5.4108,5.1831,5.8169,5.6957,5.1122,6.9961,34.9446,33.0,0,0.0,,99.0,7.03,38.7641,22.0,0.0,3.82363e-09,,1000000000.0,190.357,10,16380,,,,30.125,27.743,26.461,25.991,26.273,25.426,25.505,28.208,23.608,24.357,24.897,24.648,,,,,29.619,26.592,25.959,26.066,26.139,26.212,26.521,26.342,26.21,26.638,26.705,27.524,8.80089,9.55998,0.47099,,,,A370clu,39.9707866,-1.5792484,,,,,,,,,,False
1715,1.4327,1.1216,2.0272,1.6883,0.4972,5.2219,20.0356,2.0,0,0.0,570900000.0,99.0,1.96,19.6085,33.0,0.2,5.52175e-05,,1000000000.0,86146800.0,10,16380,,,,29.191,29.206,28.921,28.331,28.316,28.403,27.999,,25.074,28.012,,24.402,,29.576,29.128,29.009,28.985,28.968,28.42,28.106,28.084,28.087,28.027,27.924,27.86,28.075,28.612,30.485,8.88114,7.69973,-1.72454,,,,A370clu,39.9607193,-1.5665647,,,,,,,,,,False
1716,0.0,0.0,0.0156,0.0188,,0.0508,13.598,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00233437,10,16380,,,,26.172,25.532,24.988,24.615,24.498,24.454,24.438,24.907,26.605,26.226,27.168,24.104,,29.091,27.687,26.302,25.48,25.06,24.777,24.712,24.674,24.623,24.83,25.614,26.048,26.414,26.779,33.306,9.46632,5.28974,-7.26421,,,,A370clu,39.9518255,-1.5797758,,,,,,,,,,False
1717,0.98587,0.9253,1.0866,1.053,0.9826,1.1156,4.3371,26.0,3,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,254.052,10,16380,,,,24.031,23.935,23.116,22.664,22.513,22.451,22.431,22.066,21.882,22.248,22.874,23.435,,24.063,24.029,24.02,23.895,23.155,22.636,22.493,22.426,22.379,22.187,22.07,22.317,22.738,23.181,22.004,8.94579,9.7292,0.18996,,,,A370clu,39.9522546,-1.5797525,[LRB2019] 8115,39.95223,-1.5797200000000002,G,1.0347,C,2019MNRAS.485.3738L,0.14671711902210724,SIMBAD,True
1718,0.051273,0.0,0.1342,0.1789,0.045,0.5374,7.34958,8.0,0,0.0,,99.0,0.71,6.7744,1.0,0.0,0.0338033,,1000000000.0,0.159039,10,16380,,,,26.988,26.06,25.095,24.664,24.5,24.453,24.399,24.653,25.039,24.815,26.098,,,30.816,29.098,27.465,25.895,25.204,24.762,24.571,24.517,24.481,24.381,25.186,25.489,26.01,26.4,27.925,9.34488,8.08758,-3.3124,,,,A370clu,39.9523512,-1.5802128,,,,,,,,,,False
1719,0.15023,0.0854,0.2778,0.203,0.1183,0.2771,16.8513,1.0,0,0.0,806400000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,32460400.0,10,16380,,,,25.563,24.676,24.593,24.581,24.467,24.409,24.421,24.337,25.953,26.358,,27.203,,26.004,25.95,25.458,24.713,24.581,24.518,24.499,24.521,24.531,24.494,25.224,25.554,26.03,26.571,28.75,8.92562,7.20151,-2.26644,,,,A370clu,39.9611752,-1.5793324,[LRB2019] 7656,39.96118,-1.5793400000000002,G,0.3664,C,2019MNRAS.485.3738L,0.03235647044858931,SIMBAD,False
1720,2.7764,1.1357,3.0215,2.8625,1.1838,6.6539,6.64003,33.0,2,0.3,,99.0,1.98,6.57542,33.0,0.3,0.0373392,,1000000000.0,86.9338,10,16380,,,,29.096,28.777,28.806,28.514,28.521,28.068,27.671,,26.206,26.404,,,,,33.397,29.649,28.702,28.557,28.285,28.178,27.858,27.58,27.393,26.953,26.832,26.732,26.901,27.133,8.87375,8.26164,-1.12214,,,,A370clu,39.9700951,-1.5666548,,,,,,,,,,False
1721,0.0,0.0,0.0149,0.0378,,0.1614,229.77,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00114033,10,16380,,,,29.673,29.02,27.831,27.365,27.165,26.684,26.702,,,,,,,31.451,30.057,28.686,27.87,27.502,27.243,27.179,27.154,27.117,27.304,28.069,28.455,28.816,29.158,33.584,9.27884,4.53589,-6.58139,,,,A370clu,39.9705687,-1.5792439,,,,,,,,,,False
1723,0.0,0.0,0.1479,0.4453,0.034,2.0198,41.5192,33.0,0,0.0,,99.0,1.42,39.4575,33.0,0.0,2.70343e-09,,1000000000.0,1.62979,10,16380,,,,27.083,26.879,26.094,25.805,26.056,26.385,26.177,,25.546,26.784,,25.05,,26.209,26.361,26.59,26.477,26.457,26.499,26.78,26.791,26.815,26.902,27.591,27.555,28.146,27.941,26.618,8.75196,4.89586,-4.22786,,,,A370clu,39.9812252,-1.566855,,,,,,,,,,False
1724,0.84263,0.6495,1.006,0.7703,0.5392,1.0053,5.09473,1.0,0,0.0,1139000000.0,99.0,1.14,7.06352,33.0,0.3,0.0292534,,1000000000.0,201972000.0,10,16380,,,,28.162,27.441,26.318,26.072,25.893,25.845,25.702,26.178,25.318,26.085,24.965,,,28.261,28.117,28.055,27.366,26.262,26.005,25.914,25.873,25.826,25.798,25.848,26.221,26.588,27.09,29.029,9.05398,8.08477,-1.79554,,,,A370clu,39.9849247,-1.5790408,[LBL2018] A370 cluster  2,39.985137,-1.5790966,EmG,5.64793,C,2021A&A...646A..83R,0.789957678218928,SIMBAD,False
1725,0.0,0.0,0.1605,0.9868,0.1698,4.3005,30.5005,29.0,0,0.0,,99.0,1.18,29.1714,33.0,0.15,4.6292e-07,,1000000000.0,1.06431,10,16380,,,,30.449,29.025,28.673,28.32,28.283,28.606,28.125,,26.262,,,24.495,,28.915,28.989,29.079,29.156,28.584,28.393,28.304,28.313,28.408,28.403,28.504,28.844,29.234,29.559,28.58,8.87848,6.95277,-2.57979,,,,A370clu,39.9797063,-1.5656761,,,,,,,,,,False
1729,0.0,0.0,0.0266,0.0447,0.0122,0.1021,22.9999,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00278551,10,16380,,,,28.244,26.833,26.099,25.857,25.731,25.704,25.678,25.648,30.869,,,27.231,,30.769,29.14,27.733,26.733,26.237,25.89,25.804,25.763,25.705,25.856,26.645,27.082,27.499,27.915,32.768,9.52217,5.84362,-7.33281,,,,A370clu,39.9606985,-1.579403,,,,,,,,,,False
1730,6.2465,4.9329,7.3464,6.0826,5.0595,7.1733,10.3421,15.0,0,0.0,,99.0,6.65,10.3826,15.0,0.0,0.00556486,,1000000000.0,217.584,9,16376,,,,,29.967,28.832,28.946,28.615,28.561,28.151,29.512,24.401,25.211,,,,,,,35.694,30.228,28.56,28.429,28.349,28.31,27.547,25.364,24.87,24.49,24.041,24.683,8.97989,8.92183,-0.51979,,,,A370clu,39.9622237,-1.5666543,,,,,,,,,,False
1732,0.0,0.0,0.1689,0.7012,0.1237,2.0435,17.6318,1.0,0,0.0,508800000.0,99.0,1.18,17.2676,33.0,0.15,0.000177985,,1000000000.0,14291000.0,10,16380,,,,29.239,28.537,28.268,28.109,27.645,27.999,27.806,,25.623,,24.684,,,28.728,28.736,28.82,28.509,27.948,27.882,27.873,27.958,27.93,27.998,28.19,28.618,28.956,29.537,31.568,8.86718,6.90434,-2.50724,,,,A370clu,39.9821749,-1.5666793,,,,,,,,,,False
1733,0.0,0.0,0.0261,0.5248,0.0256,0.7835,20.3571,1.0,0,0.0,1139000000.0,99.0,0.71,18.2595,1.0,0.0,0.000108395,,1000000000.0,129512000.0,10,16380,,,,27.281,26.642,25.592,25.268,25.094,25.024,25.089,26.064,24.792,26.59,,,,27.769,27.681,27.434,26.348,25.692,25.514,25.461,25.419,25.393,25.383,25.715,26.051,26.394,26.971,28.979,9.00019,7.93815,-1.65914,,,,A370clu,39.9627318,-1.5795062,,,,,,,,,,False
1735,0.086006,0.0,0.4248,0.2632,0.094,0.518,1.39407,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0763365,10,16380,,,,29.939,27.901,27.075,26.751,26.632,26.607,26.562,26.728,27.407,29.567,27.668,23.997,,31.993,31.03,29.371,27.86,27.2,26.872,26.687,26.63,26.598,26.469,27.268,27.531,27.997,28.422,29.304,9.41856,7.01444,-5.05722,,,,A370clu,39.9658321,-1.5794583,,,,,,,,,,False
1736,0.75932,0.6614,0.829,0.6825,0.5748,0.8115,8.41421,21.0,0,0.0,,99.0,0.45,11.8954,33.0,0.5,0.0026118,,1000000000.0,21.9146,10,16380,,,,25.54,24.867,23.928,23.635,23.438,23.357,23.272,22.809,22.82,23.324,25.607,,,25.771,25.751,25.652,24.939,24.023,23.618,23.429,23.296,23.14,22.879,22.917,23.425,23.291,23.899,22.348,9.07087,9.14956,-0.77832,,,,A370clu,39.9852321,-1.579664,[LRB2019] 7689,39.985229999999994,-1.57966,G,0.6814,C,2019MNRAS.485.3738L,0.01626253877719153,SIMBAD,True
1737,1.4081,1.1381,1.5673,1.1731,0.0857,1.9761,7.08999,33.0,3,0.05,,99.0,0.0,8.2282,33.0,0.2,0.0163407,,1000000000.0,5.68295,10,16380,,,,27.804,27.698,27.595,27.809,27.633,27.42,27.097,,26.826,27.437,25.46,25.863,,27.319,27.35,27.476,27.629,27.577,27.416,27.601,27.343,27.226,27.625,27.72,28.006,28.458,28.563,27.861,8.78793,6.77333,-2.41536,,,,A370clu,39.9854687,-1.5795182,[LRB2019] 7689,39.985229999999994,-1.57966,G,0.6814,C,2019MNRAS.485.3738L,0.9992294979412996,SIMBAD,False
1738,2.9597,2.5039,3.2999,0.8878,0.102,2.7328,6.85767,33.0,3,0.05,,99.0,0.0,5.26619,33.0,0.1,0.0718558,,1000000000.0,4.06227,10,16380,,,,27.46,27.099,27.209,27.357,27.321,27.376,27.361,28.552,25.493,25.425,,,,27.086,27.169,27.336,27.431,27.214,27.278,27.131,27.187,27.428,27.44,27.648,28.06,28.088,28.708,27.185,8.77611,5.65388,-3.51914,,,,A370clu,39.9831521,-1.5667438,,,,,,,,,,False
1739,0.59447,0.1573,0.7428,0.5472,0.331,0.6981,1.72841,24.0,0,0.2,,99.0,0.17,2.28644,29.0,0.5,0.31879,,1000000000.0,11.4233,10,16380,,,,26.865,25.644,24.786,24.42,24.242,24.166,24.111,23.861,23.878,24.471,,,,27.798,27.358,26.843,25.72,24.799,24.438,24.285,24.159,24.051,23.826,24.073,24.395,24.714,25.068,23.876,9.19951,8.54139,-1.99724,,,,A370clu,39.9759549,-1.5797257,[LRB2019] 7734,39.97595,-1.5797200000000002,G,0.3679,D,2021A&A...646A..83R,0.027055563475198975,SIMBAD,False
1740,0.0,0.0,0.1102,0.9748,0.1577,4.2736,7.23997,29.0,0,0.0,,99.0,1.2,6.03013,33.0,0.15,0.0490426,,1000000000.0,2.69025,10,16380,,,,28.702,28.304,27.63,27.236,27.102,27.112,27.096,,27.26,26.702,26.818,24.6,,27.864,27.938,28.033,28.106,27.509,27.343,27.25,27.261,27.357,27.356,27.463,27.817,28.177,28.534,27.493,8.84695,7.31925,-2.01523,,,,A370clu,39.9832762,-1.566844,,,,,,,,,,False
1741,5.246,5.0824,5.6274,1.3548,0.5161,5.3104,17.3424,33.0,3,0.2,,99.0,1.2,17.0062,33.0,0.2,0.000202836,,1000000000.0,28.0524,10,16380,,,,28.275,27.259,26.412,26.102,25.904,25.973,26.02,27.572,25.29,26.515,27.584,26.372,,27.822,27.467,27.418,27.406,27.143,26.674,26.627,26.424,26.252,26.511,26.4,26.541,26.925,27.024,26.822,8.85406,7.74096,-1.5689,,,,A370clu,39.98252,-1.5795657,,,,,,,,,,False
1742,5.2458,5.1058,5.4216,5.2582,4.9763,5.4841,19.8215,28.0,0,0.0,,99.0,4.85,23.4896,30.0,0.0,7.9305e-06,,1000000000.0,414.179,9,16376,,,,,27.289,25.888,25.804,25.711,25.685,25.692,26.592,24.012,24.577,23.712,23.93,,,,,28.44,26.039,25.756,25.799,25.849,25.898,25.847,25.064,24.938,24.971,25.033,26.126,8.78214,9.74893,0.64394,,,,A370clu,39.9832531,-1.5795727,[KIS2018] A370 42.1,39.98326999999999,-1.5795799999999998,EmG,4.337,D,2021A&A...646A..83R,0.06625202955087542,SIMBAD,True
1743,0.0,0.0,0.2117,0.2743,0.0727,0.6488,13.5393,3.0,0,0.0,,99.0,0.44,14.1977,1.0,0.0,0.000826065,,1000000000.0,0.0513902,10,16380,,,,31.093,28.188,27.717,27.616,27.25,27.393,27.132,27.948,,,,,,32.351,31.516,29.93,28.42,27.811,27.535,27.367,27.313,27.283,27.175,27.984,28.217,28.645,29.051,29.722,9.30744,6.53051,-4.88265,,,,A370clu,39.9734639,-1.5667885,,,,,,,,,,False
1744,0.65269,0.4922,0.7347,0.5394,0.3064,0.7279,6.88127,1.0,0,0.0,1434000000.0,99.0,0.22,11.2752,1.0,0.0,0.00356149,,1000000000.0,176610000.0,10,16380,,,,28.298,26.39,25.711,25.304,25.196,25.139,25.134,25.348,24.848,24.825,24.532,24.117,,28.531,28.305,27.879,26.545,25.677,25.388,25.263,25.187,25.13,25.036,25.27,25.584,25.927,26.472,28.433,9.14893,8.05208,-2.27191,,,,A370clu,39.9651093,-1.5796363,,,,,,,,,,False
1745,0.0,0.0,0.0981,0.3387,0.0686,1.2915,77.2499,3.0,0,0.0,,99.0,1.18,76.7997,33.0,0.1,2.10452e-17,,1000000000.0,0.0229832,10,16380,,,,29.942,30.893,29.812,29.402,28.942,29.014,28.503,,,,25.144,,,33.977,33.216,31.568,29.99,29.272,28.987,28.809,28.73,28.69,28.562,29.317,29.546,29.934,30.382,30.949,9.11754,5.9372,-4.77276,,,,A370clu,39.9684051,-1.5667737,,,,,,,,,,False
1746,0.0,0.0,0.0169,0.0191,,0.0572,1369.35,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00170308,9,16376,,,,,28.128,27.216,26.797,26.49,26.325,26.212,,,,24.614,,,27.031,27.235,27.018,26.935,27.313,27.349,27.407,27.43,27.448,27.814,28.177,28.826,28.442,27.457,32.91,8.72629,3.54278,-5.42264,,,,A370clu,39.9700001,-1.5796213,,,,,,,,,,False
1747,0.0,0.0,0.1414,0.7077,0.1281,3.9885,7.85696,29.0,0,0.0,,99.0,5.25,7.07449,33.0,0.0,0.0290934,,1000000000.0,0.791999,9,16376,,,,,29.343,28.371,27.701,27.511,27.551,27.684,,,28.496,,24.015,,28.57,28.636,28.748,28.524,28.001,27.917,27.895,27.993,27.97,28.052,28.291,28.715,28.891,29.395,28.121,8.96657,6.75572,-3.16632,,,,A370clu,39.9630398,-1.5668294,,,,,,,,,,False
1748,0.82699,0.5254,1.0092,0.6984,0.4325,0.9385,1.91145,26.0,0,0.25,,99.0,0.45,3.0113,29.0,0.4,0.221873,,1000000000.0,6.64736,10,16380,,,,28.528,27.267,26.33,25.902,25.827,25.663,25.651,25.487,24.954,25.528,,,,29.518,28.9,28.331,27.4,26.349,25.951,25.798,25.743,25.627,25.359,25.372,25.753,26.085,26.533,25.211,9.1863,8.09754,-2.40254,,,,A370clu,39.9658658,-1.5797236,,,,,,,,,,False
1750,0.333,0.2642,0.3495,0.3123,0.2591,0.3447,28.8316,30.0,1,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,110.675,10,16380,,,,24.654,23.309,22.55,22.158,21.904,21.798,21.708,21.077,21.833,22.087,24.068,23.508,,25.655,25.267,24.694,23.302,22.55,22.181,21.896,21.779,21.692,21.379,21.766,21.803,22.308,21.953,20.856,9.46495,9.05862,-3.14397,,,,A370clu,39.9722111,-1.5803637,[LRB2019] 7415,39.972201,-1.5803644,G,0.3719,C,2019MNRAS.485.3738L,0.03643342482240411,SIMBAD,False
