IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
12,5.3995,0.8279,8.0,6.0122,0.8448,7.4469,0.00228282,33.0,1,0.05,,99.0,5.95,1.37385e-08,33.0,0.05,1.0,,1000000000.0,22570300.0,7,16348,,,,18.876,17.878,14.836,,36.528,13.952,38.89,14.218,15.373,15.807,6.998,,,,,,19.382,15.026,13.845,13.912,13.953,14.0,14.216,14.023,14.007,14.162,14.171,14.931,8.75226,9.7666,0.91029,,,,A370clu,39.9776123,-1.5426144
14,7.3606,0.0,8.0,3.855,1.2008,6.6508,4.49682e-23,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,635.201,6,16124,,,,41.046,37.904,35.526,50.827,52.165,26.412,,,,,,,,,,33.771,31.616,30.688,28.566,27.512,26.412,25.702,23.782,22.534,22.148,21.955,21.812,23.457,8.99548,9.04357,-0.90448,,,,A370clu,39.973343,-1.5378479
18,7.3588,0.0,8.0,3.855,1.2008,6.6508,1.02892e-22,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1696.48,6,16124,,,,41.566,42.147,35.691,45.223,48.89,25.346,,,,,,,,,,32.704,30.55,29.621,27.499,26.445,25.346,24.635,22.716,21.467,21.081,20.888,20.745,22.39,8.99548,9.46997,-0.47809,,,,A370clu,39.9691612,-1.5382232
22,5.28,0.0,8.0,3.855,1.2008,6.6508,1.42264e-19,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,540.251,8,16380,,,,39.703,37.696,32.465,46.391,49.124,24.629,47.562,,23.17,23.848,21.528,,,,,26.655,24.395,24.217,24.393,24.535,24.629,24.727,24.585,24.725,24.86,24.929,25.03,26.354,8.99548,9.75656,-0.19158,,,,A370clu,39.9703822,-1.5385995
34,5.2784,0.0,8.0,3.855,1.2008,6.6508,3.15093e-19,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1170.65,7,16348,,,,37.713,37.783,30.472,,47.14,23.79,46.222,,22.385,23.038,20.381,14.723,,,,25.815,23.556,23.377,23.553,23.695,23.79,23.888,23.745,23.886,24.02,24.09,24.191,25.514,8.99548,10.09246,0.14419,,,,A370clu,39.9709786,-1.5400282
44,5.4076,3.7226,5.941,1.6567,0.2951,5.1923,0.37595,33.0,0,0.0,,99.0,1.41,0.272673,33.0,0.0,0.872549,,1000000000.0,96.9514,7,16376,,,,,36.038,24.975,44.063,47.04,24.681,45.834,25.558,22.537,23.137,,,,24.602,24.372,24.502,24.707,24.98,24.871,24.789,24.87,25.048,25.162,25.264,25.341,25.695,25.991,25.517,8.88235,8.49206,-1.05402,,,,A370clu,39.972423,-1.5419554
57,5.5416,0.0,6.0577,2.1187,0.3931,5.2592,0.257475,32.0,0,0.0,,99.0,1.41,0.0334679,33.0,0.0,0.983405,,1000000000.0,42.2364,7,16372,,,,38.889,,26.319,44.906,47.002,25.988,45.593,26.541,22.876,23.488,,,,28.444,26.137,25.979,26.142,26.347,26.466,26.252,26.169,26.189,26.201,26.414,26.464,26.608,27.132,26.393,8.89576,8.30719,-1.27488,,,,A370clu,39.9722193,-1.5430287
62,7.3556,0.0,8.0,3.855,1.2008,6.6508,3.9127e-24,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,532.311,6,16124,,,,40.809,40.898,35.441,47.695,44.575,26.604,,,,,,,,,,33.963,31.808,30.88,28.758,27.703,26.604,25.894,23.974,22.725,22.34,22.147,22.004,23.648,8.99548,8.96678,-0.98152,,,,A370clu,39.9656887,-1.5436901
63,0.47178,0.0,0.5885,0.3343,0.0939,0.6369,0.246817,33.0,1,0.4,,99.0,0.16,0.00919672,28.0,0.25,0.995412,,1000000000.0,3.04578,6,16124,,,,27.885,27.121,26.667,49.034,54.428,26.331,,,,,,,,28.413,28.18,27.919,27.123,26.662,26.442,26.237,26.143,26.074,25.877,26.402,26.197,26.88,26.37,25.201,9.03085,7.07066,-2.35311,,,,A370clu,39.9845758,-1.5430969
69,0.8767,0.0,5.1561,3.1363,0.767,4.9903,0.427714,26.0,0,0.25,,99.0,0.28,0.375187,26.0,0.5,0.828951,,1000000000.0,156.773,6,16124,,,,30.61,29.778,28.358,46.099,47.946,27.513,,,,,,,,,,31.842,29.581,28.526,27.927,27.516,27.242,26.855,25.811,25.29,25.071,24.909,24.871,25.771,9.073,8.25312,-1.94306,,,,A370clu,39.9827803,-1.5439397
70,0.10983,0.0857,0.1548,0.2556,0.0976,4.8172,28.1322,33.0,0,0.0,,99.0,4.8,26.8261,33.0,0.0,1.49553e-06,,1000000000.0,2.57777,7,16376,,,,,32.315,24.92,45.285,44.205,23.934,47.684,,,,,,,24.572,24.758,24.851,24.719,24.713,25.042,25.059,25.094,25.128,25.232,26.06,25.95,26.558,25.863,24.961,8.73752,6.10411,-2.92805,,,,A370clu,39.971363,-1.54441
75,5.6201,0.1032,5.7662,1.1438,0.4939,5.2046,0.290176,33.0,1,0.4,,99.0,0.26,0.000107657,22.0,0.3,0.999946,,1000000000.0,42018.8,8,16380,,,,28.976,27.344,19.898,36.559,40.373,18.996,38.241,18.555,18.846,19.138,17.253,,,21.652,21.164,20.811,20.478,19.907,19.359,19.213,18.942,18.798,18.559,18.28,18.459,18.791,18.85,18.08,9.2625,11.19942,0.27789,,,,A370clu,39.9707767,-1.5453281
76,0.21804,0.0,0.5552,0.3049,0.1007,0.5121,0.134125,33.0,3,0.4,,99.0,3.22,2.0781,23.0,0.05,0.353791,,1000000000.0,5.54341,6,16124,,,,27.037,26.143,25.659,47.303,49.56,25.349,,,,,,,,27.909,27.37,27.018,26.161,25.649,25.547,25.347,25.262,25.195,25.012,25.554,25.37,26.033,25.451,24.363,9.16826,6.93825,-3.50451,,,,A370clu,39.9838112,-1.5447759
81,1.5553,0.0863,2.5781,1.7412,1.1573,2.3264,0.017574,33.0,2,0.25,,99.0,2.05,0.0174465,33.0,0.25,0.991315,,1000000000.0,320.188,6,16124,,,,25.789,25.722,25.521,45.081,47.283,24.844,,,,,,,,27.135,26.181,25.801,25.713,25.517,25.155,24.871,24.83,24.827,24.615,24.368,24.318,24.549,24.803,24.106,8.82925,9.21597,-0.01218,,,,A370clu,39.9824349,-1.5450883
89,0.93502,0.0,6.4306,3.3409,0.911,5.6435,5.50894e-06,31.0,3,0.3,,99.0,4.92,1.06914e-11,20.0,0.05,1.0,,1000000000.0,1150.17,6,16124,,,,37.796,36.676,26.365,45.77,43.996,25.783,,,,,,,,,,28.452,26.767,26.364,26.211,25.892,25.785,25.548,24.719,24.267,24.065,23.974,23.928,24.824,8.9774,9.20049,-0.45854,,,,A370clu,39.9679149,-1.5451019
93,1.7561,0.0,6.1114,3.0056,0.6496,4.9876,9.92705e-08,27.0,2,0.15,,99.0,3.22,5.40827e-12,27.0,0.2,1.0,,1000000000.0,1243.64,6,16124,,,,35.455,34.359,25.185,47.273,46.366,24.484,,,,,,,,,32.802,26.273,25.346,25.185,25.028,24.813,24.484,24.081,23.446,23.021,22.943,22.888,22.951,23.739,8.97086,9.37986,0.18651,,,,A370clu,39.9703306,-1.5451118
94,1.5217,1.2061,2.0073,1.4437,1.2734,1.8104,0.491064,33.0,3,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,829.21,8,16380,,,,23.376,23.453,23.36,44.81,46.585,22.799,40.269,22.921,22.201,22.464,,,,23.752,23.389,23.381,23.455,23.355,22.965,22.921,22.97,22.692,22.881,22.813,22.921,23.302,23.439,23.263,8.70002,9.72453,0.78529,,,,A370clu,39.9855419,-1.5456328
100,0.43173,0.0,0.5833,0.3254,0.0964,0.5769,0.0182349,33.0,1,0.4,,99.0,0.01,0.0196325,1.0,0.0,0.990232,,1000000000.0,3.70309,6,16124,,,,27.689,26.848,26.349,47.948,50.019,25.96,,,,,,,,28.201,27.968,27.707,26.844,26.348,26.23,26.025,25.931,25.862,25.664,26.19,25.985,26.668,26.158,24.988,9.12074,6.89488,-3.07955,,,,A370clu,39.9858644,-1.5459366
107,0.48218,0.0,0.8322,0.5502,0.2308,3.3453,0.0741535,1.0,0,0.0,1278000000.0,99.0,0.18,0.0941973,29.0,0.5,0.953993,,1000000000.0,38089500.0,6,16124,,,,29.209,28.058,27.297,48.641,50.182,26.773,,,,,,,,29.716,29.551,29.262,28.075,27.271,27.035,26.931,26.868,26.82,26.765,27.006,27.335,27.688,28.231,30.202,9.23369,7.17099,-3.68898,,,,A370clu,39.9882805,-1.5460919
115,3.4572,0.1545,3.5416,0.2807,0.1406,0.5029,13.5248,29.0,0,0.0,,99.0,0.45,13.2436,1.0,0.0,0.00133102,,1000000000.0,0.581955,7,16348,,,,27.026,26.299,25.866,,45.764,25.543,45.833,27.768,22.804,23.455,20.028,23.255,,26.908,27.009,26.892,26.282,26.175,26.237,26.216,26.248,26.289,26.292,27.042,27.173,27.665,27.242,26.251,8.75933,6.89421,-2.15754,,,,A370clu,39.973105,-1.5465887
119,3.9505,3.8021,4.1194,4.0075,3.8595,4.1689,0.210195,26.0,0,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,821.146,6,16124,,,,29.448,26.138,25.397,45.989,49.109,25.297,,,,,,,,,,29.623,26.13,25.407,25.275,25.24,25.161,25.055,24.073,23.655,23.53,23.462,23.373,24.807,8.91526,10.13023,0.68279,,,,A370clu,39.9849853,-1.546634
123,0.42143,0.0665,0.6163,2.9721,0.307,3.7578,1.01091,33.0,1,0.5,,99.0,3.29,0.219812,26.0,0.15,0.895919,,1000000000.0,4766.68,6,16124,,,,28.215,26.626,25.83,52.316,55.346,25.278,,,,,,,,,34.429,28.241,26.549,25.93,25.507,25.252,24.928,24.59,23.947,23.14,22.877,22.672,22.694,22.93,9.32732,7.91248,-3.51067,,,,A370clu,39.9853534,-1.5463526
124,0.0,0.0,0.8964,0.8679,0.1724,3.047,0.991505,33.0,3,0.2,,99.0,0.3,0.147309,2.0,0.0,0.928993,,1000000000.0,8.9679,7,16348,,,,28.058,27.228,27.165,,43.866,26.368,44.126,26.941,25.273,26.264,,16.249,,27.774,27.693,27.79,27.507,27.067,26.96,26.637,26.651,26.891,26.763,26.842,27.213,27.171,27.818,26.282,8.84239,7.29337,-2.01755,,,,A370clu,39.9743305,-1.5467767
130,0.91565,0.8208,2.3938,1.0868,0.2814,5.2576,0.00392404,1.0,0,0.0,904800000.0,99.0,1.28,0.000572946,29.0,0.05,0.999714,,1000000000.0,24199200000.0,8,16380,,,,37.318,34.972,21.972,39.678,41.418,21.28,37.964,21.166,21.94,22.531,,,,23.069,22.98,22.888,22.784,21.97,21.411,21.317,21.282,21.263,21.169,21.141,21.347,21.76,22.223,24.155,8.99538,10.07319,0.4382,,,,A370clu,39.9646249,-1.5469891
132,5.3414,4.8046,5.578,0.7622,0.1738,4.7119,0.0559013,1.0,0,0.0,904800000.0,99.0,0.03,0.000313377,2.0,0.0,0.999843,,1000000000.0,7662640000.0,7,16316,,,,34.864,33.313,21.948,37.719,,21.669,36.623,21.681,21.781,22.149,19.394,,,23.447,23.371,23.379,22.878,21.948,21.771,21.714,21.71,21.671,21.673,21.744,22.124,22.491,23.003,24.957,8.90046,9.26422,-0.18957,,,,A370clu,39.9647722,-1.5472722
135,5.6863,0.3425,6.0521,1.3033,0.247,5.1083,0.719616,33.0,1,0.05,,99.0,1.41,0.620817,33.0,0.05,0.733147,,1000000000.0,37.3597,7,16372,,,,40.504,,25.862,40.879,43.84,25.161,40.711,25.968,25.433,,,,,25.528,25.496,25.592,25.749,25.811,25.57,25.625,25.51,25.389,25.794,25.872,26.096,26.537,26.662,26.351,8.87736,8.05471,-1.45559,,,,A370clu,39.9668728,-1.5470057
137,2.8177,1.0335,3.6809,2.3893,0.7894,3.4337,0.120219,33.0,1,0.4,,99.0,2.5,0.0473294,33.0,0.4,0.976613,,1000000000.0,211.026,7,16348,,,,29.08,28.206,27.835,,46.625,26.975,45.68,26.067,23.743,24.655,,9.087,,37.834,30.441,28.879,28.242,27.855,27.579,27.18,26.906,26.682,26.085,25.756,25.609,25.514,25.825,25.275,9.03232,8.97496,-0.72712,,,,A370clu,39.9802711,-1.5471763
139,0.42262,0.0,0.5647,0.3457,0.152,0.6176,0.0193936,23.0,0,0.1,,99.0,0.02,0.0276883,10.0,0.0,0.986251,,1000000000.0,0.839955,6,16124,,,,27.83,26.69,26.057,47.602,49.351,25.472,,,,,,,,28.48,28.313,27.83,26.681,26.067,25.773,25.558,25.456,25.389,25.164,25.764,26.011,26.401,26.037,25.241,9.32512,7.22982,-4.14186,,,,A370clu,39.9861981,-1.5472
142,0.10509,0.0,2.9466,1.3173,0.3658,5.2109,0.00719454,31.0,2,0.15,,99.0,5.57,6.04105e-05,27.0,0.05,0.99997,,1000000000.0,868.144,7,16316,,,,35.491,34.359,23.181,38.83,,22.491,38.141,22.333,23.025,23.519,18.729,19.77,,23.804,23.48,23.428,23.394,23.172,22.632,22.576,22.495,22.414,22.337,22.279,22.41,22.798,23.034,22.958,8.94017,9.71101,0.45264,,,,A370clu,39.9652939,-1.5473407
144,1.0895,0.0,2.128,1.3981,0.427,3.2833,0.752068,33.0,2,0.4,,99.0,0.51,0.0774667,33.0,0.5,0.962007,,1000000000.0,69.689,7,16316,,,,28.697,28.003,27.384,48.496,,26.624,44.0,26.075,23.19,23.891,16.206,,,29.549,28.718,28.373,28.077,27.577,26.888,26.67,26.45,26.268,26.057,25.689,25.724,26.033,26.089,25.919,9.01552,8.55036,-1.13964,,,,A370clu,39.9795142,-1.5473837
147,0.40665,0.2077,0.4318,0.3765,0.2943,0.4213,0.200584,19.0,0,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,114.819,6,16124,,,,23.382,21.897,21.031,40.878,44.186,20.066,,,,,,,,24.775,24.284,23.368,21.891,21.036,20.588,20.244,20.047,19.906,19.572,20.149,20.097,20.629,20.361,19.152,9.33756,9.85784,-1.47648,,,,A370clu,39.9880293,-1.5476164
158,0.2747,0.0583,0.5113,0.5058,0.2468,3.4566,0.987084,1.0,0,0.0,1434000000.0,99.0,3.15,0.0214752,26.0,0.15,0.98932,,1000000000.0,98826200.0,6,16124,,,,28.454,26.91,26.208,44.851,46.621,25.389,,,,,,,,29.005,28.81,28.312,26.969,26.164,25.884,25.749,25.678,25.628,25.53,25.819,26.127,26.444,27.015,28.985,9.40696,7.56074,-4.36913,,,,A370clu,39.9828507,-1.5479588
162,0.47025,0.2319,0.5613,0.365,0.2621,0.4924,0.322581,1.0,0,0.0,2750000000.0,99.0,3.25,1.98113,26.0,0.15,0.371367,,1000000000.0,557766000.0,6,16124,,,,26.621,25.124,24.29,42.898,44.748,23.717,,,,,,,,29.445,28.608,26.726,25.106,24.296,23.924,23.742,23.679,23.641,23.468,24.06,24.388,24.805,25.382,27.496,9.40738,8.45768,-3.44351,,,,A370clu,39.9833016,-1.5482361
165,0.0078989,0.0,1.2318,1.6331,0.2816,3.3524,1.47873,33.0,1,0.5,,99.0,0.44,0.00383135,28.0,0.2,0.998086,,1000000000.0,166.843,6,16124,,,,29.038,28.147,27.646,52.458,54.507,27.148,,,,,,,,30.847,29.491,28.804,28.268,27.79,27.016,26.592,26.436,26.325,25.794,25.226,25.1,25.293,25.39,24.972,9.01643,7.82915,-1.7192,,,,A370clu,39.9865152,-1.5476295
167,0.41167,0.296,0.4516,0.3411,0.2674,0.4204,11.4165,1.0,0,0.0,570900000.0,99.0,3.38,16.7728,33.0,0.05,0.000227947,,1000000000.0,266162000.0,7,16348,,,,24.167,23.366,23.079,,40.158,22.88,39.396,23.508,22.372,22.95,,,,24.142,24.224,24.128,23.349,23.2,23.236,23.193,23.2,23.233,23.223,23.856,24.193,24.623,25.199,27.33,8.75468,8.23636,-0.79808,,,,A370clu,39.9724043,-1.5485844
169,0.20613,0.0,0.6274,0.359,0.0965,0.618,0.632676,33.0,1,0.3,,99.0,0.53,0.00926512,2.0,0.0,0.995378,,1000000000.0,3.53585,6,16124,,,,27.301,26.632,26.16,42.914,43.0,25.932,,,,,,,,27.587,27.45,27.31,26.584,26.215,26.236,26.082,26.011,25.966,25.829,26.404,26.216,26.892,26.452,25.224,8.94227,7.39257,-1.88984,,,,A370clu,39.9787622,-1.548468
175,0.42452,0.0,0.5735,0.3533,0.1489,0.7143,0.0392585,22.0,0,0.0,,99.0,0.03,0.0348625,9.0,0.0,0.98272,,1000000000.0,0.465922,6,16124,,,,28.042,26.932,26.313,44.632,46.487,25.802,,,,,,,,28.397,28.438,28.036,26.922,26.327,26.047,25.845,25.76,25.714,25.533,26.181,26.414,26.807,26.443,25.646,9.29405,7.10144,-4.08582,,,,A370clu,39.9835097,-1.5485829
177,0.4004,0.2852,0.4713,0.3999,0.3322,0.4481,0.0270149,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,31.8403,6,16124,,,,24.382,22.628,21.686,42.393,45.166,20.884,,,,,,,,27.509,26.4,24.377,22.631,21.684,21.26,21.013,20.891,20.817,20.656,21.281,21.544,21.94,22.499,23.511,9.51414,9.7258,-3.19812,,,,A370clu,39.9843455,-1.5487264
183,0.11064,0.0756,0.2838,0.5142,0.0854,1.7473,2.13651,32.0,0,0.0,,99.0,0.62,1.9423,32.0,0.0,0.378647,,1000000000.0,12.7622,7,16348,,,,24.673,24.654,24.212,,41.952,23.162,41.303,25.165,21.923,22.46,10.24,1.675,,24.399,24.523,24.704,24.563,24.444,24.427,24.656,24.655,24.664,24.754,25.332,25.515,25.773,25.977,24.502,8.78226,6.48129,-2.70187,,,,A370clu,39.9742089,-1.5480922
190,1.642,1.0676,2.112,1.5599,1.267,1.9874,0.0230718,32.0,3,0.2,,99.0,1.34,0.0182131,2.0,0.0,0.990935,,1000000000.0,243.193,6,16124,,,,25.523,25.544,25.317,41.673,40.854,24.521,,,,,,,,26.357,25.71,25.529,25.542,25.309,24.787,24.587,24.55,24.394,24.355,24.181,24.189,24.504,24.668,24.395,8.80629,9.08144,-0.10852,,,,A370clu,39.9781087,-1.5490988
191,0.0,0.0,0.4585,0.7536,0.0804,2.5488,12.2205,33.0,0,0.0,,99.0,2.89,11.6667,33.0,0.0,0.0029283,,1000000000.0,2.3429,7,16348,,,,28.088,26.909,26.075,,47.178,24.883,41.838,,22.791,23.46,15.273,,,26.839,26.978,27.165,27.308,27.186,27.15,27.192,27.515,27.526,27.609,27.958,28.42,28.344,28.996,27.47,8.77391,5.51568,-3.65996,,,,A370clu,39.981209,-1.5485079
192,1.4407,1.0858,2.2359,1.7543,1.3685,2.1811,0.198734,32.0,2,0.15,,99.0,1.98,0.133258,32.0,0.15,0.935542,,1000000000.0,278.579,6,16124,,,,25.124,25.15,25.081,41.396,40.49,24.545,,,,,,,,26.197,25.4,25.142,25.138,25.073,24.744,24.474,24.459,24.473,24.349,24.218,24.192,24.441,24.738,24.022,8.74277,9.24383,0.1977,,,,A370clu,39.9780042,-1.5492087
193,0.073729,0.0,0.3391,0.5519,0.0618,2.5487,12.4187,33.0,0,0.0,,99.0,2.9,11.7959,33.0,0.0,0.00274509,,1000000000.0,1.04717,8,16380,,,,28.19,27.276,26.498,47.045,47.831,25.61,40.453,,23.019,23.804,15.97,,,27.096,27.237,27.459,27.469,27.399,27.398,27.707,27.713,27.721,27.826,28.383,28.74,28.727,29.159,27.652,8.76171,5.01083,-4.11584,,,,A370clu,39.9811081,-1.5485132
194,0.46323,0.1881,0.5533,0.3646,0.2577,0.5148,0.152497,1.0,0,0.0,2750000000.0,99.0,3.25,1.41701,26.0,0.15,0.492381,,1000000000.0,331021000.0,6,16124,,,,27.209,25.683,24.86,43.27,45.183,24.269,,,,,,,,30.012,29.174,27.293,25.672,24.862,24.49,24.308,24.245,24.208,24.034,24.626,24.954,25.371,25.949,28.063,9.42276,8.21897,-3.79833,,,,A370clu,39.9841514,-1.5491303
197,0.30348,0.0,0.5686,0.398,0.0819,2.6381,5.30771,33.0,0,0.0,,99.0,3.28,4.98337,33.0,0.0,0.0827705,,1000000000.0,0.813989,8,16380,,,,27.441,26.809,26.218,47.139,,25.814,42.342,28.742,22.764,23.44,,,,26.725,26.886,27.113,26.921,26.998,27.005,27.27,27.284,27.318,27.394,28.147,28.049,28.687,28.342,27.067,8.79111,6.04396,-3.15831,,,,A370clu,39.9803065,-1.5485102
202,1.0981,0.9842,1.1729,1.102,1.0355,1.1798,0.298101,32.0,1,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,221.6,8,16380,,,,23.926,24.024,23.728,42.003,43.963,23.336,38.658,23.43,22.684,23.09,22.191,,,23.985,23.941,23.939,24.006,23.727,23.485,23.338,23.354,23.522,23.434,23.467,23.757,24.174,24.26,23.41,8.70001,9.26622,0.32829,,,,A370clu,39.9838122,-1.5494975
208,0.51063,0.1265,0.6364,0.4164,0.2366,2.9893,0.237973,25.0,0,0.3,,99.0,0.21,0.576185,28.0,0.5,0.749692,,1000000000.0,2.43984,6,16124,,,,28.195,26.847,26.038,43.969,45.938,25.574,,,,,,,,29.519,28.922,28.163,26.837,26.061,25.721,25.537,25.407,25.3,25.029,25.456,25.737,26.1,25.95,25.039,9.35279,7.67644,-3.84023,,,,A370clu,39.9832586,-1.5496265
210,0.72066,0.6802,0.7679,0.7161,0.6512,0.7726,0.640162,29.0,0,0.0,,99.0,0.09,3.55964,33.0,0.3,0.168669,,1000000000.0,65.0855,7,16348,,,,24.002,23.789,23.227,,39.499,23.054,40.601,23.324,22.16,22.756,17.048,,,23.811,23.878,23.989,23.781,23.247,23.16,23.139,23.238,23.215,23.295,23.526,23.951,24.126,24.636,23.368,8.70182,8.82334,-0.11917,,,,A370clu,39.9756416,-1.5498316
215,0.937,0.6911,1.1765,0.8884,0.4459,1.3564,0.0780459,29.0,1,0.05,,99.0,0.11,1.82985,33.0,0.3,0.400546,,1000000000.0,10.2707,8,16380,,,,26.798,26.821,26.07,41.938,39.656,25.676,41.348,25.782,25.431,,,10.71,,26.77,26.782,26.829,26.778,26.071,25.939,25.857,25.832,25.833,25.813,25.897,26.28,26.483,27.021,25.779,8.80226,8.11826,-1.03022,,,,A370clu,39.9668731,-1.5487394
216,0.17116,0.0,0.6567,0.3892,0.0981,0.6057,0.53079,33.0,1,0.4,,99.0,0.49,0.00651761,31.0,0.3,0.996746,,1000000000.0,8.73092,6,16124,,,,27.161,26.414,25.853,41.559,41.522,25.427,,,,,,,,27.701,27.458,27.194,26.367,25.892,25.551,25.519,25.411,25.336,25.126,25.596,25.417,26.064,25.695,24.424,9.04656,7.49822,-2.04434,,,,A370clu,39.978649,-1.5502421
217,0.21507,0.0,0.5987,1.1784,0.1981,3.3029,3.03044,33.0,3,0.4,,99.0,3.23,0.0951295,25.0,0.05,0.953549,,1000000000.0,81.26,6,16124,,,,28.16,27.224,26.852,43.418,41.861,26.53,,,,,,,,28.581,28.046,27.981,27.447,26.813,26.235,26.09,25.817,25.639,25.43,25.135,25.293,25.63,25.688,25.011,8.99683,7.46627,-1.89492,,,,A370clu,39.9692014,-1.548748
218,1.1167,0.9231,1.2433,1.0925,0.9489,1.2263,0.00570777,26.0,2,0.1,,99.0,1.44,1.36364,32.0,0.4,0.505697,,1000000000.0,125.268,6,16124,,,,25.299,25.119,24.344,40.345,39.697,23.417,,,,,,,,25.509,25.379,25.298,25.118,24.344,23.719,23.523,23.437,23.383,23.125,22.952,23.152,23.556,23.999,22.909,8.96714,9.30797,-0.3177,,,,A370clu,39.9786006,-1.5504396
220,0.49531,0.0197,0.9515,0.6164,0.2985,3.6546,0.145663,27.0,3,0.3,,99.0,0.18,0.0741719,27.0,0.5,0.963593,,1000000000.0,5.26491,7,16316,,,,29.014,27.777,26.882,43.423,,26.253,41.95,25.789,23.194,24.087,,,,29.407,29.44,28.873,27.822,26.871,26.387,26.249,26.105,25.984,25.802,25.858,26.173,26.376,26.82,25.572,9.32243,7.83933,-3.53978,,,,A370clu,39.9810667,-1.5504095
223,0.545,0.4407,0.6116,0.4078,0.1436,0.5457,3.54964,1.0,0,0.0,806400000.0,99.0,0.0,2.29247,1.0,0.0,0.317831,,1000000000.0,186517000.0,8,16380,,,,25.544,24.764,24.234,42.283,43.999,23.817,37.647,24.262,23.664,24.466,23.559,23.458,,25.705,25.754,25.568,24.681,24.356,24.277,24.233,24.218,24.227,24.226,24.714,25.077,25.415,26.019,28.085,8.89419,8.15035,-1.19298,,,,A370clu,39.9854309,-1.5506428
224,1.503,0.0,2.8544,1.8444,0.999,2.5092,0.00407077,31.0,2,0.15,,99.0,2.0,0.00177923,31.0,0.15,0.999111,,1000000000.0,29.5011,6,16124,,,,27.803,27.787,27.681,42.821,41.262,26.846,,,,,,,,29.286,28.139,27.808,27.777,27.689,27.288,26.962,26.888,26.885,26.803,26.663,26.617,26.799,27.244,26.623,8.84277,8.44172,-0.79926,,,,A370clu,39.9683976,-1.5490195
225,5.2767,0.0,8.0,3.768,0.9261,6.8109,0.332634,33.0,0,0.0,,99.0,0.01,9.4357e-06,33.0,0.0,0.999995,,1000000000.0,163.794,7,16316,,,,39.364,41.095,40.115,47.792,,25.488,48.312,25.888,25.296,24.049,24.471,23.016,,,,27.478,25.593,25.487,25.663,25.807,25.9,26.002,25.845,26.091,26.116,26.19,26.299,27.592,8.95589,8.86627,-0.96756,,,,A370clu,39.994552,-1.5508044
227,0.2189,0.0115,0.4547,0.2867,0.1209,0.4842,0.189688,26.0,0,0.25,,99.0,3.25,1.4707,33.0,0.25,0.479337,,1000000000.0,3.40969,7,16316,,,,26.347,25.224,24.759,36.351,,24.278,37.659,23.915,23.007,23.2,3.427,7.026,,27.498,27.035,26.435,25.223,24.743,24.492,24.306,24.224,24.155,23.921,24.566,24.86,25.269,24.701,24.109,9.32081,7.67587,-3.60981,,,,A370clu,39.9687114,-1.5508927
231,0.43365,0.055,0.5169,0.2532,0.0726,0.4495,0.137938,30.0,1,0.3,,99.0,0.02,0.154204,1.0,0.0,0.925795,,1000000000.0,29.7943,6,16124,,,,24.097,23.205,22.7,36.835,37.164,22.294,,,,,,,,24.81,24.613,24.083,23.207,22.702,22.556,22.4,22.354,22.318,22.162,22.722,22.828,23.285,22.767,21.929,9.46896,7.05794,-5.50151,,,,A370clu,39.9724661,-1.5510932
233,0.20823,0.0,0.5539,0.3601,0.172,0.6259,0.00571784,23.0,0,0.15,,99.0,3.24,1.04174,23.0,0.1,0.594003,,1000000000.0,1.07951,6,16124,,,,27.874,26.681,25.999,44.353,46.199,25.324,,,,,,,,28.732,28.456,27.887,26.676,26.001,25.674,25.439,25.319,25.235,24.984,25.554,25.797,26.18,25.847,25.034,9.34376,7.41573,-4.06193,,,,A370clu,39.9856589,-1.5509504
