main_id,ra,dec,otype,rvz_redshift,rvz_qual,rvz_bibcode
MACSg J114948.02+222444.2,177.450104,22.41227,G,0.548,C,2014ApJS..211...21E
MACSg J114949.34+222458.2,177.455582,22.41617,G,0.409,C,2014ApJS..211...21E
MACSg J114951.20+222519.3,177.463333,22.422029,G,0.41,C,2014ApJS..211...21E
MACSg J114949.92+222526.7,177.457993,22.42408,G,0.547,C,2014ApJS..211...21E
[MAT2017] MACS1149CLS  250,177.4117257,22.4255242,G,0.51,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  481,177.4097681,22.4204051,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  530,177.4106887,22.4197919,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  507,177.4063946,22.4203159,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  554,177.4155264,22.419422,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 1560,177.4088484,22.4080682,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  356,177.4147331,22.4234235,G,0.61,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  286,177.4097286,22.4250115,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  605,177.4155397,22.4181053,G,0.68,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  650,177.4169308,22.4178537,G,0.61,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  763,177.41668,22.415865,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  313,177.4093712,22.4245537,G,0.64,D,2017ApJ...835..254M
[DSS2020] MACSJ1149  3,177.4146443,22.4196938,AGN,0.29,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  578,177.4173406,22.4187701,G,0.3,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  639,177.4128598,22.4181005,G,0.62,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  767,177.417926,22.4157792,G,0.41,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  590,177.4067403,22.4187606,G,0.54,D,2017ApJ...835..254M
MACSg J114948.46+222605.6,177.45192,22.434891,G,0.406,C,2014ApJS..211...21E
MACSg J114949.22+222457.0,177.455078,22.415831,G,0.409,C,2014ApJS..211...21E
TYC 1443-1102-1,177.4191127791588,22.4513724421301,Em*,-3.93597886368946e-05,D,2023ApJS..264...17Z
[MAT2017] MACS1149CLS  275,177.413398,22.4250665,G,0.54,D,2017ApJ...835..254M
CLASHVLT J114937.34+222524.0,177.405577,22.423328,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS  761,177.4184193,22.4161939,G,0.55,D,2017ApJ...835..254M
[GKS2016] c274,177.4131942,22.4161856,G,0.55,D,2017ApJ...835..254M
CLASH MACSJ1149.6+2223  626,177.4070876,22.4078431,LeG,5.6,E,2014ApJ...792...76B
[GSA2023] M1149-2185,177.41734166666666,22.418769722222223,LeG,2.59366,C,2023ApJ...948..108G
CLASHVLT J114937.66+222427.0,177.406922,22.407499,LeG,1.48,C,2019ApJ...880...54H
[MAC2016] M1149cl   2952,177.4172,22.414399999999997,G,1.655,E,2021MNRAS.501.1028Y
[MSG2024] GTO 1199  20028,177.410476,22.419310000000003,LeG,3.345,D,2024ApJ...971...43M
[MSG2024] GTO 1199 150742,177.42926,22.41585,G,3.678,D,2024ApJ...971...43M
[MSG2024] GTO 1199  30093,177.4151,22.418217,G,4.194,D,2024ApJ...971...43M
CLASH MACSJ1149.6+2223  226,177.412009,22.415783,EmG,6.621,D,2020ApJ...896..156F
CLASHVLT J114938.10+222528.7,177.408759,22.424644,G,0.8555,D,2016ApJ...817...60T
CLASHVLT J114938.34+222445.1,177.409769,22.412531,G,2.5684,E,2016ApJ...817...60T
CLASHVLT J114937.64+222458.6,177.4068,22.41624,LeG,2.412,D,2018ApJ...856L...4M
CLASHVLT J114938.80+222440.8,177.41167,22.411336,G,1.0145,E,2016ApJ...817...60T
CLASHVLT J114938.31+222441.1,177.409611,22.411407,G,0.9863,E,2016ApJ...817...60T
CLASHVLT J114939.90+222433.6,177.416256,22.409333,G,1.0472,E,2016ApJ...817...60T
[LBL2018] MACS1149 cluster 16,177.4164413,22.412329,G?,5.191,E,2018ApJ...862..156L
[LBL2018] MACS1149 cluster 19,177.4129618,22.4107117,G?,5.217,E,2018ApJ...862..156L
MACSg J114942.00+222447.7,177.424988,22.41326,G,0.557,C,2014ApJS..211...21E
MACSg J114943.24+222432.0,177.430161,22.40889,G,0.182,C,2014ApJS..211...21E
VLAHFF-J114929.44+222314.3,177.3726644,22.3873452,rG,0.5,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3764,177.3717394,22.3879024,G,0.67,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3690,177.373771,22.3887749,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3615,177.3716616,22.3898073,G,0.52,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4186,177.3762124,22.3834879,G,0.52,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3770,177.3738168,22.3879929,G,0.61,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3579,177.3682487,22.3896621,G,0.52,D,2017ApJ...835..254M
MACSg J114922.59+222258.4,177.344131,22.382891,G,0.568,C,2014ApJS..211...21E
MACSg J114923.27+222247.6,177.346954,22.37989,G,0.547,C,2014ApJS..211...21E
MACSg J114923.54+222306.4,177.348083,22.385099,G,0.537,C,2014ApJS..211...21E
[MAT2017] MACS1149CLS 4331,177.3771846,22.3820016,G,0.55,D,2017ApJ...835..254M
[DSS2020] MACSJ1149 32,177.38858,22.386656,AGN,0.23,E,2020ApJ...894...56D
[DSS2020] MACSJ1149 45,177.389328,22.374210000000005,AGN,1.646,E,2020ApJ...894...56D
NAME MACS J1149-WR1,177.3851,22.37533,G,2.76,D,2025ApJ...979...87M
[MAT2017] MACS1149CLS 2233,177.3815929,22.3879337,G,0.54,D,2017ApJ...835..254M
[SLM2018] M1149-clu   809,177.38238,22.37989,G,3.46,E,2022ApJ...941..181G
2MASS J11493388+2222270,177.39117404252,22.37416645352,QSO,0.555,C,2014ApJS..211...21E
[MAT2017] MACS1149CLS 4171,177.3887552,22.3838213,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4476,177.3793424,22.3795542,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 2242,177.3901258,22.383742,G,0.51,D,2017ApJ...835..254M
[DSS2020] MACSJ1149 16,177.3878813,22.3849065,AGN,0.51,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4294,177.3797732,22.3820269,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4300,177.3800482,22.3814288,G,0.52,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4593,177.3904749,22.3776978,G,0.53,D,2017ApJ...835..254M
[DSS2020] MACSJ1149 19,177.3877417,22.3760004,AGN,0.52,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4469,177.3911733,22.3795458,G,0.49,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3754,177.384551,22.386245,G,0.5,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3755,177.3840094,22.3874551,G,0.69,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3811,177.3796678,22.3875337,G,0.67,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3937,177.3932802,22.3865374,G,0.61,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4493,177.3863697,22.3789567,G,0.4,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4530,177.37764220287,22.37827611212,G,0.44,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4594,177.390672,22.3776206,G,0.63,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4619,177.3861577,22.376957,G,0.46,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4670,177.3922637,22.3764421,G,0.61,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4736,177.3901404,22.3735158,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4758,177.3922714,22.3736244,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4767,177.394011,22.3748094,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 2212,177.3923678,22.384882,G,0.52,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 2241,177.3905652,22.3838511,G,0.51,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4391,177.3861768,22.3810112,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4365,177.395237,22.3813344,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 2223,177.39121,22.3862694,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4162,177.3773913,22.3839285,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4259,177.3792104,22.3827594,G,0.64,D,2017ApJ...835..254M
MACSg J114931.05+222005.7,177.379379,22.334921,G,0.546,C,2014ApJS..211...21E
MACSg J114932.40+222208.1,177.384979,22.36891,G,0.526,C,2014ApJS..211...21E
[MAT2017] MACS1149CLS 3798,177.3770857,22.3877143,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4205,177.3818085,22.3831736,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4295,177.3813327,22.3803305,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4326,177.3804875,22.3809604,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4492,177.3865907,22.3792229,G,0.54,D,2017ApJ...835..254M
[DSS2020] MACSJ1149 49,177.3805989,22.3819341,AGN,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4695,177.3873835,22.3760285,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4299,177.3800339,22.3812742,G,0.54,D,2017ApJ...835..254M
ALMA J114930.8+222253,177.3784666,22.3816246,rG,0.52,D,2017ApJ...835..254M
MACSg J114931.10+222224.8,177.379578,22.37356,GiC,0.545,C,2014ApJS..211...21E
[GKS2016] c17,177.3801051,22.3833598,G,0.55,D,2017ApJ...835..254M
[GKS2016] c87,177.391437,22.3795161,G,0.53,D,2017ApJ...835..254M
CLASH MACSJ1149.6+2223 2198,177.3960473,22.3797645,LeG,6.0,E,2014ApJ...792...76B
[HBH2019] MACS1149-011,177.392725,22.384714,G,3.3,E,2019ApJ...878...12H
[MAC2016] M1149cl    354,177.393036,22.381325000000004,LeG,5.66,E,2022MNRAS.514.1148Y
[BIO2017] M1149I-9343222527,177.39303333333334,22.381316666666667,LeG,5.91,E,2018ApJ...862..156L
[MAC2016] M1149cl    349,177.3866,22.3806,G,2.426,E,2021MNRAS.501.1028Y
[MAC2016] M1149cl    649,177.3849,22.3858,G,2.648,E,2021MNRAS.501.1028Y
[MAC2016] M1149cl    758,177.386,22.3855,G,1.68,E,2021MNRAS.501.1028Y
CLASH MACSJ1149.6+2223 2104,177.3883908,22.3823891,LeG,6.119,D,2024ApJ...971...43M
ALMA J114931.3+222252,177.380437,22.381137,rG,0.54,D,2022ApJ...939....5C
CLASHVLT J114933.68+222250.8,177.39034166666667,22.380769444444446,G,0.542,C,2014ApJS..211...21E
CLASHVLT J114932.94+222303.8,177.387233,22.384385,G,2.8094,E,2016ApJ...817...60T
CLASHVLT J114933.02+222313.2,177.387587,22.387023,rG,0.5565,D,2016ApJ...833..178V
CLASHVLT J114931.55+222312.8,177.381484,22.386886,G,2.1227,E,2016ApJ...817...60T
CLASHVLT J114932.36+222315.8,177.384811,22.387722,G,1.1032,E,2016ApJ...817...60T
CLASHVLT J114934.61+222301.6,177.39421,22.38376,G,0.3535,D,2016ApJ...833..178V
[LBL2018] MACS1149 cluster 26,177.3826113,22.386418,G?,5.406,E,2018ApJ...862..156L
[IKO2018] HFF4C-3225-2532,177.384407,22.381448,G,1.35,E,2018ApJ...854...73I
[MAT2017] MACS1149CLS 4664,177.3960463,22.3765902,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4897,177.4001267,22.372245,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4703,177.3887323,22.3757058,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4269,177.3963862,22.3825961,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3749,177.3842931,22.3878143,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3750,177.3842124,22.3858284,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3818,177.3807756,22.3874274,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4484,177.3871878,22.3793898,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4523,177.3834752,22.3787906,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4591,177.3840729,22.3776705,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4618,177.3865586,22.3769297,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4043,177.3982613,22.3851655,G,0.7,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3773,177.3945466,22.3879685,G,0.64,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4154,177.3791914,22.3832178,G,0.5,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4264,177.3787717,22.3824913,G,0.5,D,2017ApJ...835..254M
MACSg J114933.94+222216.1,177.391434,22.37114,G,0.531,C,2014ApJS..211...21E
[MAT2017] MACS1149CLS 4153,177.379577,22.3835548,G,0.54,D,2017ApJ...835..254M
MACSg J114937.92+222008.9,177.40799,22.335819,G,0.938,C,2014ApJS..211...21E
[MAT2017] MACS1149CLS 3814,177.4026133,22.3871782,G,0.69,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3974,177.4002348,22.3859581,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3996,177.4066665,22.3858688,G,0.65,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4229,177.393022,22.3830783,G,0.65,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4266,177.3785739,22.3812573,G,0.44,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4289,177.399854,22.3823444,G,0.61,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4644,177.4055652,22.3766851,G,0.67,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4769,177.3952106,22.3744095,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4790,177.3958209,22.3744028,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4887,177.4028239,22.3723911,G,0.42,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4891,177.3966417,22.372297,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4921,177.3910842,22.3721623,G,0.64,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3447,177.4064829,22.3882993,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3452,177.3913024,22.3897468,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3950,177.3796782,22.3863758,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4051,177.3997047,22.3849546,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4704,177.3946225,22.3757775,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4740,177.3997905,22.3750435,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3398,177.4061554,22.3877113,G,0.51,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3743,177.3980193,22.3881957,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4250,177.405104,22.3826185,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4298,177.380097,22.381802,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4425,177.4013567,22.380299,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4427,177.4031114,22.3793451,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4532,177.4067089,22.3787007,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4538,177.3969322,22.3779209,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4863,177.402197,22.3729715,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4919,177.3923395,22.371819,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3625,177.4043404,22.3877714,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4007,177.3962421,22.3856778,G,0.62,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4409,177.3821762,22.3805851,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4639,177.3911072,22.376975,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4722,177.3987827,22.3754496,G,0.63,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4102,177.3954868,22.3843986,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4121,177.4062635,22.3842087,G,0.47,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3388,177.4060762,22.3870824,G,0.62,D,2017ApJ...835..254M
MACSg J114931.37+222214.6,177.380707,22.370729,G,0.539,C,2014ApJS..211...21E
MACSg J114935.23+222241.0,177.39679,22.378059,G,0.458,C,2014ApJS..211...21E
CANUCS-5101296,177.379427,22.345013,G,9.77,E,2024ApJ...966...74W
[MAT2017] MACS1149CLS 4491,177.3870562,22.3787306,G,0.54,D,2017ApJ...835..254M
MACSg J114937.29+222231.5,177.40538,22.37542,G,0.543,C,2014ApJS..211...21E
[MAT2017] MACS1149CLS 3926,177.3988716,22.3866778,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4285,177.3960033,22.3824502,G,0.55,D,2017ApJ...835..254M
[GKS2016] c50,177.3867147,22.3771382,G,0.55,D,2017ApJ...835..254M
[GKS2016] c56,177.3876624,22.3808808,G,0.54,D,2017ApJ...835..254M
[GKS2016] c133,177.3967611,22.3837838,G,0.54,D,2017ApJ...835..254M
VLAHFF-J114933.09+222036.7,177.3879,22.34353,rG,0.558,E,2021ApJ...910..105H
[ZZI2017] 4385,177.40151,22.38434,LeG,7.7,D,2017ApJ...836..210Z
[ZZI2017] M1-4023,177.4046,22.38668,LeG,7.2,D,2017ApJ...836..210Z
CLASHVLT J114935.68+222315.0,177.398643,22.387499,LeG,2.28,D,2017ApJ...837...89W
[MAC2016] M1149cl  20570,177.393036,22.381321,LeG,5.75,E,2022MNRAS.514.1148Y
[BIO2017] M1149I-9323122579,177.384647,22.382754,LeG,6.0,E,2018ApJ...854...73I
[MAC2016] M1149cl    374,177.3959,22.381400000000003,G,2.434,E,2021MNRAS.501.1028Y
[MSG2024] GTO 1199 150880,177.403656,22.368355,G,4.247,D,2024ApJ...971...43M
CLASHVLT J114931.57+222248.7,177.381565,22.3802,G,1.7204,E,2016ApJ...817...60T
CLASHVLT J114934.41+222250.9,177.393363,22.380823,G,0.52,D,2017ApJ...835..254M
CLASHVLT J114933.67+222256.7,177.390284,22.382423,G,1.2527,E,2016ApJ...817...60T
DES J114937.54+222322.4,177.40643333333333,22.389574999999997,GiC,0.551,C,2014ApJS..211...21E
CLASHVLT J114932.32+222313.3,177.384671,22.387026,GiC,0.53,D,2017ApJ...835..254M
CLASHVLT J114932.36+222301.8,177.384839,22.383844,G,2.1003,E,2016ApJ...817...60T
CLASHVLT J114936.99+222307.2,177.404128,22.385324,G,0.55,D,2017ApJ...835..254M
CLASHVLT J114933.36+222305.3,177.389004,22.384802,G,0.5616,D,2016ApJ...833..178V
CLASHVLT J114935.49+222313.0,177.397876,22.386965,G,1.2425,E,2016ApJ...817...60T
CLASHVLT J114936.88+222318.2,177.40368,22.38839,AGN,0.53,D,2017ApJ...835..254M
CLASHVLT J114934.66+222321.0,177.394414,22.389166,rG,0.9617,D,2016ApJ...817...60T
CLASHVLT J114933.58+222321.7,177.389902,22.389367,rG,0.9655,E,2016ApJ...817...60T
CLASHVLT J114932.84+222322.5,177.386864,22.389626,G,0.9596,E,2016ApJ...817...60T
CLASHVLT J114935.65+222323.2,177.39855416666666,22.389791666666667,G,0.536,C,2014ApJS..211...21E
CLASHVLT J114934.82+222323.5,177.39504,22.389806,G,0.5452,D,2016ApJ...822...78G
CANUCS-5112687,177.390929,22.349767,G,8.74,E,2024ApJ...966...74W
MACSg J114933.87+222212.9,177.391129,22.370239,G,0.527,C,2014ApJS..211...21E
[GKS2016] c290,177.4175787,22.3907031,G,0.52,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 2937,177.4063521,22.3957309,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3090,177.4085098,22.3941755,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3243,177.4157721,22.3935085,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3280,177.4078286,22.3930543,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3496,177.4203387,22.3908342,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3303,177.4125612,22.3929279,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 2946,177.4249478,22.395638,G,0.67,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3146,177.41927608276,22.39329466011,G,0.41,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3516,177.4116822,22.3910857,G,0.64,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 2713,177.4125952,22.3973275,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 2877,177.4169351,22.3975293,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 2796,177.4200239,22.3974731,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 2955,177.422973,22.3961079,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3108,177.4195711,22.3928828,G,0.62,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3140,177.406255,22.3943057,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3107,177.4186291,22.3934552,G,0.52,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3464,177.4120868,22.3915018,G,0.68,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3060,177.4222057,22.3948146,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3302,177.4113442,22.3928958,G,0.61,D,2017ApJ...835..254M
MACSg J114939.11+222032.0,177.412964,22.34222,G,0.532,C,2014ApJS..211...21E
MACSg J114940.35+222057.5,177.418137,22.34931,G,0.532,C,2014ApJS..211...21E
MACSg J114940.85+222139.7,177.420212,22.361031,G,0.553,C,2014ApJS..211...21E
MACSg J114941.46+222046.9,177.42276,22.346371,G,0.539,C,2014ApJS..211...21E
[MAT2017] MACS1149CLS 4633,177.4112733,22.3770082,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4015,177.420574,22.3851317,G,0.54,D,2017ApJ...835..254M
VLAHFF-J114939.34+222227.3,177.4140117,22.3742653,rG,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3476,177.4090292,22.3910568,LeI,0.62,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3439,177.4216768,22.3914608,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3731,177.4229526,22.3882535,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 4721,177.41376,22.3752992,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3326,177.4058288,22.392815,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3733,177.4224517,22.3873519,G,0.54,D,2017ApJ...835..254M
MACSg J114938.47+222107.5,177.410294,22.352079,GiC,0.506,C,2014ApJS..211...21E
MACSg J114939.21+222157.0,177.413376,22.36582,GiC,0.534,C,2014ApJS..211...21E
[GKS2016] c245,177.4072743,22.3978957,G,0.55,D,2017ApJ...835..254M
[GKS2016] c256,177.4098832,22.3978346,G,0.54,D,2017ApJ...835..254M
[GKS2016] c264,177.4106387,22.3951241,G,0.55,D,2017ApJ...835..254M
[DSS2020] MACSJ1149 30,177.4120094,22.3976057,AGN,0.54,D,2017ApJ...835..254M
[GKS2016] c285,177.415931,22.3969461,G,0.54,D,2017ApJ...835..254M
CLASHVLT J114939.04+222344.6,177.412652,22.395723,LeG,1.78,D,2017ApJ...837...89W
[IKO2018] HFF4C-3894-3418,177.41226,22.39497,LeG,6.9,D,2017ApJ...836..210Z
[DRJ2018] MACS1149 18.3,177.406675,22.384327,LeI,6.089,E,2018ApJ...862..156L
ALMA J114941.4+222316,177.42283333333333,22.387805555555552,G,2.52,E,2022ApJ...939....5C
[MAC2016] M1149cl   1410,177.4201,22.3937,G,2.2,E,2021MNRAS.501.1028Y
[MSG2024] GTO 1199  20024,177.424202,22.386257,LeG,3.696,D,2024ApJ...971...43M
CLASHVLT J114938.50+222302.5,177.410425,22.384038888888888,G,0.544,C,2014ApJS..211...21E
CLASHVLT J114940.31+222307.9,177.417831,22.385559,G,0.555,C,2014ApJS..211...21E
CLASHVLT J114938.50+222309.3,177.410428,22.38593,G,0.54,D,2017ApJ...835..254M
CLASHVLT J114940.47+222322.5,177.4186375,22.389588888888888,G,0.535,C,2014ApJS..211...21E
CLASHVLT J114937.62+222314.8,177.406743,22.387458,G,0.5641,D,2016ApJ...833..178V
CLASHVLT J114937.74+222329.2,177.40726,22.391447,G,0.54,D,2017ApJ...835..254M
CLASHVLT J114938.28+222334.2,177.409512,22.392843,G,0.55,D,2017ApJ...835..254M
CLASHVLT J114937.45+222332.8,177.40604,22.392478,LeG,1.8927,C,2024A&A...689A..42S
CLASHVLT J114939.51+222339.6,177.41464166666668,22.394322222222225,G,0.544,C,2014ApJS..211...21E
CLASHVLT J114939.98+222338.2,177.416597,22.393925,G,0.9603,E,2016ApJ...817...60T
CLASHVLT J114938.52+222338.9,177.410473,22.394124,G,1.7084,E,2016ApJ...817...60T
CLASHVLT J114937.93+222339.8,177.408021,22.394379,G,1.1157,E,2016ApJ...817...60T
CLASHVLT J114937.77+222341.3,177.407378,22.394796,G,0.5462,C,2024A&A...689A..42S
CLASHVLT J114938.10+222340.0,177.408749,22.394475,LeI,2.32,D,2016ApJ...817...60T
CLASHVLT J114937.66+222344.9,177.40685833333336,22.39581944444444,G,0.546,C,2014ApJS..211...21E
CLASHVLT J114938.00+222348.1,177.408334,22.3967,G,1.8107,E,2016ApJ...817...60T
CLASHVLT J114939.31+222352.5,177.413795,22.397916,G,0.56,D,2017ApJ...835..254M
CLASHVLT J114939.90+222332.4,177.4162458333333,22.392330555555557,AGN,0.538,C,2014ApJS..211...21E
[LBL2018] MACS1149 cluster  3,177.4065603,22.3845134,G?,4.86,E,2018ApJ...862..156L
[LBL2018] MACS1149 cluster 10,177.4192936,22.3867173,G?,4.999,E,2018ApJ...862..156L
[LBL2018] MACS1149 cluster 11,177.4180579,22.3975864,G?,5.02,E,2018ApJ...862..156L
MACSg J114938.17+222107.6,177.40918972621,22.35206741163,G,1.487,C,2014ApJS..211...21E
[GKS2016] c272,177.4128826,22.3911979,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 3005,177.4087003,22.3955083,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS1149CLS 2866,177.4090933,22.3969346,G,0.6,D,2017ApJ...835..254M
