IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
64,2.2639,2.2158,2.3143,2.3774,2.2654,2.4764,7.68131,31.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1162.12,11,3967,,28.81,25.42,24.507,24.3,24.192,37.139,23.386,,23.117,23.298,22.725,22.803,,,,32.269,25.436,24.506,24.273,24.212,24.17,23.872,23.629,23.471,23.253,23.166,23.163,23.142,23.528,23.357,8.78475,9.91973,0.79009,,,,M1149clu,177.4130551,22.4201603,CLASHVLT J114939.13+222512.5,177.413059,22.420157,G,1.5964,E,2016ApJ...817...60T,0.017594947346705962,SIMBAD,False
66,0.0,0.0,0.0204,0.0435,,0.1043,176.127,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,210926.0,12,4095,,27.345,27.059,26.728,26.127,25.487,38.904,25.312,36.861,25.223,25.864,,,,,,27.023,26.959,26.274,26.082,26.168,26.13,26.182,26.198,26.194,26.369,27.173,27.605,28.073,28.619,30.871,8.73034,5.07798,-3.93275,,,,M1149clu,177.4050866,22.4201335,[MAT2017] MACS1149CLS  514,177.4050957,22.4201263,G,0.57,D,2017ApJ...835..254M,0.039861652246967694,SIMBAD,False
67,4.9219,1.3852,8.0,4.5118,2.0433,6.7278,5.30239,31.0,1,0.5,,99.0,6.77,5.19829,33.0,0.5,0.0743373,,1000000000.0,42676.1,10,4092,,,,,0.152,-1.431,13.529,-4.379,12.958,-4.661,22.772,20.826,21.45,,,,,,,27.203,25.229,24.64,24.34,24.149,23.959,22.754,21.42,21.368,21.014,20.736,21.516,8.94524,10.66215,0.99521,,,,M1149clu,177.4034642,22.4250197,,,,,,,,,,False
68,1.9983,1.9547,2.0304,2.449,2.0352,2.5532,5.5722,30.0,1,0.1,,99.0,2.37,5.06108,31.0,0.15,0.0796159,,1000000000.0,546.331,11,4063,,,26.05,25.077,24.901,24.736,,23.861,39.66,23.655,23.989,23.637,23.604,,,,35.765,26.079,25.073,24.863,24.847,24.811,24.53,24.242,24.04,23.855,23.752,23.777,23.749,24.111,24.086,8.76768,9.65349,0.57117,,,,M1149clu,177.4112994,22.419811,,,,,,,,,,False
70,0.89886,0.878,0.9413,0.9059,0.8725,0.9427,7.16625,32.0,2,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1810.8,10,3935,,24.578,24.113,23.962,23.361,22.462,,21.825,,21.707,21.204,20.843,21.292,,,,24.456,24.098,23.947,23.384,22.469,22.06,21.738,21.627,21.583,21.233,21.06,21.345,21.318,21.871,20.39,9.05,10.06422,0.18804,,,,M1149clu,177.3982922,22.419679,CLASHVLT J114935.59+222510.8,177.398297,22.419678,G,0.8379,E,2016ApJ...817...60T,0.01637453075406951,SIMBAD,True
71,0.0,0.0,0.1477,0.166,0.038,0.471,168.119,31.0,0,0.0,,99.0,0.53,169.465,33.0,0.0,1.5894099999999998e-37,,1000000000.0,0.0256654,12,4095,,30.646,31.953,29.821,28.396,27.882,44.589,27.406,41.866,26.396,26.131,,,,,,28.921,29.048,28.869,28.679,28.598,28.817,28.846,28.887,28.919,29.042,29.678,30.072,30.314,29.407,29.32,8.80728,5.04612,-4.23962,,,,M1149clu,177.4143316,22.4230025,,,,,,,,,,False
72,0.0,0.0,0.0004,,,,1000000000.0,1.0,0,0.0,806400000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.2701e-08,11,3967,,26.11,24.812,23.544,23.211,23.103,,23.142,,23.276,23.724,26.248,,,,,24.74,24.515,23.57,23.344,23.31,23.263,23.289,23.285,23.26,23.458,24.249,24.653,25.11,25.662,27.918,8.90338,,,,,,M1149clu,177.4146383,22.4196991,[DSS2020] MACSJ1149  3,177.4146443,22.4196938,AGN,0.29,D,2017ApJ...835..254M,0.027617784214048428,SIMBAD,False
73,0.0,0.0,0.0131,0.0233,,0.0852,91.4963,1.0,0,0.0,4500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,384756.0,10,3966,,,28.867,28.826,26.665,25.599,38.097,24.989,,24.842,25.132,,,,,,30.404,28.747,27.355,26.471,25.987,25.741,25.689,25.639,25.572,25.73,26.526,26.972,27.421,27.972,30.222,9.48389,5.11986,-7.5613,,,,M1149clu,177.3915476,22.4194623,[MAT2017] MACS1149CLS  552,177.3915528,22.4194585,G,0.55,D,2017ApJ...835..254M,0.022059195778709746,SIMBAD,False
74,0.22901,0.219,0.2411,0.236,0.2214,0.2622,409.971,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3.24043,11,4063,,25.214,24.793,24.377,24.232,23.998,,23.376,35.794,23.195,24.182,,25.769,,,,24.154,24.342,24.409,24.312,24.274,24.615,24.634,24.67,24.705,24.821,25.647,25.579,26.134,25.355,24.618,8.70002,,,,,,M1149clu,177.3984087,22.4221984,,,,,,,,,,False
75,0.0,0.0,0.0167,0.0346,,0.1594,258.255,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,77596.9,12,4095,,28.372,27.466,27.479,26.844,26.041,25.787,25.697,25.46,25.576,26.29,,,,,,27.477,27.412,26.713,26.535,26.622,26.587,26.64,26.653,26.647,26.838,27.643,28.079,28.543,29.093,31.348,8.73076,4.3255,-4.67608,,,,M1149clu,177.415524,22.4194287,[MAT2017] MACS1149CLS  554,177.4155264,22.419422,G,0.58,D,2017ApJ...835..254M,0.025407989833455744,SIMBAD,False
76,0.50275,0.4863,0.5221,0.5059,0.4847,0.5289,6.95493,1.0,0,0.0,4500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,12505800000.0,10,3966,,,28.533,25.54,23.623,22.524,38.19,21.795,,21.604,21.639,21.674,22.111,,,,29.543,27.471,25.563,23.642,22.534,22.072,21.829,21.72,21.65,21.532,21.876,22.194,22.573,23.189,25.273,9.5447,9.63181,-3.68458,,,,M1149clu,177.3881502,22.419336,CLASHVLT J114933.16+222509.6,177.388153,22.419328,G,0.5357,E,2016ApJ...817...60T,0.030269910766379145,SIMBAD,False
78,0.73587,0.6947,0.7738,0.7228,0.6815,0.7663,10.4189,1.0,0,0.0,570900000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,916149000.0,11,3967,,24.808,24.493,24.396,24.243,23.57,36.346,23.319,,23.328,23.767,23.597,24.209,,,,24.477,24.477,24.551,24.229,23.595,23.51,23.495,23.567,23.537,23.593,23.757,24.176,24.518,25.086,27.097,8.73924,8.70231,-0.32049,,,,M1149clu,177.4051945,22.4193886,,,,,,,,,,False
79,2.0504,2.0078,2.1482,2.0341,1.8807,2.1677,1.75564,33.0,3,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,141.762,10,3935,,27.222,25.795,25.454,25.604,25.556,,25.079,,24.718,24.967,25.391,25.206,,,,27.577,25.77,25.465,25.558,25.624,25.542,25.338,25.259,25.208,25.151,25.359,25.361,25.523,26.026,25.185,8.70294,8.99095,0.04811,,,,M1149clu,177.4122089,22.42253,,,,,,,,,,False
80,2.4314,2.2022,2.6686,2.534,2.3073,2.6861,2.85408,32.0,1,0.2,,99.0,2.02,4.80235,33.0,0.25,0.0906113,,1000000000.0,507.009,10,3935,,,27.205,26.021,25.724,25.506,,24.552,,24.262,24.618,24.448,24.279,,,,,27.582,26.053,25.676,25.547,25.475,25.201,24.977,24.838,24.61,24.383,24.341,24.294,24.631,24.384,8.81559,9.45152,0.26129,,,,M1149clu,177.4085643,22.4193337,,,,,,,,,,False
81,3.4495,3.3597,3.5225,3.4672,3.3864,3.5406,3.93489,33.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1709.92,9,3933,,29.654,,25.739,24.533,24.16,,24.197,,23.912,23.687,23.863,23.696,,,,,,25.906,24.478,24.241,24.242,24.269,24.292,24.184,23.7,23.813,23.721,23.711,23.772,24.772,9.175,7.80125,-2.788,,,,M1149clu,177.4104751,22.4193215,[MAT2017] MACS1149CLS  532,177.4104813,22.4193145,G,0.39,D,2017ApJ...835..254M,0.032569320313979494,SIMBAD,False
82,4.2591,4.1581,4.3126,4.4382,4.1885,4.6008,11.3767,25.0,0,0.0,,99.0,4.57,9.98573,25.0,0.0,0.0067862,,1000000000.0,779.401,9,4060,,,,27.68,26.218,25.065,,24.445,35.261,24.383,24.599,23.403,23.607,,,,,,,26.201,25.164,25.181,25.225,25.231,25.172,24.344,23.694,23.566,23.465,23.404,24.734,8.82022,10.10991,0.91539,,,,M1149clu,177.401687,22.4191979,[MAT2017] MACS1149CLS  558,177.40168,22.4191916,G,0.56,D,2017ApJ...835..254M,0.03251238753043097,SIMBAD,False
84,0.54995,0.5023,0.5917,0.5336,0.5055,0.5709,16.7419,1.0,0,0.0,3000000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,6062200000.0,9,3934,,,28.052,25.91,24.011,22.902,,22.186,,21.976,21.989,21.62,22.121,,,,29.085,27.511,25.93,24.027,22.894,22.443,22.22,22.112,22.035,21.908,22.229,22.551,22.928,23.532,25.591,9.49254,9.50696,-3.06882,,,,M1149clu,177.3870711,22.4190587,,,,,,,,,,False
85,0.068141,0.0,0.0852,0.0596,0.0163,0.1478,74.223,1.0,0,0.0,640500000.0,99.0,3.25,80.4291,33.0,0.0,3.42797e-18,,1000000000.0,311924.0,9,3934,,,29.171,27.597,26.504,26.551,,26.205,,25.956,27.146,,,,,,27.891,27.767,27.016,26.741,26.76,26.718,26.757,26.772,26.767,26.889,27.692,28.088,28.564,29.1,31.338,8.82425,5.31634,-3.95269,,,,M1149clu,177.4083785,22.4220904,,,,,,,,,,False
86,0.59185,0.5744,0.6105,0.5846,0.5227,0.6112,14.7762,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,294.855,10,4062,,,27.567,25.841,23.602,22.31,,21.495,33.316,21.187,20.554,20.608,21.082,,,,27.604,26.507,25.277,23.635,22.305,21.742,21.492,21.285,21.098,20.607,20.684,21.003,21.279,21.673,20.475,9.53398,10.13136,-3.08699,,,,M1149clu,177.4012619,22.4188717,CLASHVLT J114936.30+222507.9,177.401267,22.41887,G,0.56,D,2017ApJ...835..254M,0.018042045312624336,SIMBAD,False
87,0.0,0.0,0.0264,0.0343,,0.084,40.2548,31.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0157694,12,4095,,26.138,25.695,25.366,25.488,25.511,38.368,24.991,40.102,24.974,25.557,,,,,,25.704,25.815,25.417,25.41,25.521,25.528,25.592,25.615,25.621,25.914,26.471,26.963,26.811,25.86,30.219,8.70149,4.16439,-4.77488,,,,M1149clu,177.3919632,22.4190347,CLASHVLT J114934.07+222508.5,177.391972,22.41903,G,1.4854,E,2016ApJ...817...60T,0.03382208091297678,SIMBAD,False
88,0.21359,0.1778,0.3323,0.2411,0.1011,0.426,20.3929,33.0,0,0.0,,99.0,0.52,22.8445,33.0,0.0,1.09491e-05,,1000000000.0,0.391963,10,3935,,27.057,26.529,26.841,26.612,26.4,,25.87,,25.624,26.258,,,,,,26.447,26.635,26.703,26.605,26.568,26.908,26.928,26.964,26.998,27.115,27.941,27.872,28.428,27.648,26.911,8.73098,5.31959,-3.71263,,,,M1149clu,177.4088452,22.4220608,,,,,,,,,,False
89,0.47382,0.4573,0.4972,0.4799,0.4616,0.5074,25.2823,32.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,289.159,12,4095,,23.675,23.55,23.251,22.687,22.246,35.28,21.928,33.84,21.783,21.393,21.455,21.641,,,,23.681,23.501,23.316,22.698,22.239,21.938,21.852,21.755,21.683,21.537,21.929,21.877,22.383,22.334,20.945,8.9,9.16205,-0.23487,,,,M1149clu,177.4025248,22.4188849,CLASHVLT J114936.61+222508.0,177.402532,22.418883,G,0.53,D,2017ApJ...835..254M,0.024918145831532002,SIMBAD,False
91,1.9829,1.949,2.0074,1.9663,1.8959,2.0061,6.38405,33.0,1,0.2,,99.0,2.36,13.4528,2.0,0.0,0.00119882,,1000000000.0,1081.18,12,4095,,26.36,24.877,24.331,24.105,23.996,24.02,23.167,23.49,23.133,23.55,23.124,23.11,,,,26.46,24.743,24.262,24.136,24.091,23.852,23.581,23.463,23.37,23.435,23.241,23.193,23.342,23.808,22.901,8.71167,9.7452,0.77816,,,,M1149clu,177.4100172,22.4188045,,,,,,,,,,False
92,0.80416,0.646,1.0358,0.7764,0.5882,0.9766,5.85431,29.0,1,0.05,,99.0,0.5,7.06265,33.0,0.25,0.0292662,,1000000000.0,22.4615,12,4095,,26.15,25.629,25.556,25.567,24.865,39.573,23.962,36.079,23.877,24.513,25.19,24.502,,,,25.641,25.653,25.703,25.506,24.844,24.693,24.641,24.71,24.67,24.688,24.836,25.243,25.408,25.947,24.718,8.75249,8.38648,-0.66932,,,,M1149clu,177.4061959,22.4224832,CLASHVLT J114937.43+222520.7,177.405949,22.422425,G,0.66,D,2017ApJ...835..254M,0.8479339947892643,SIMBAD,True
93,0.0,0.0,0.0174,0.0343,,0.1042,134.69,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000436606,11,4091,,30.314,,,,28.998,26.494,26.451,26.283,26.302,26.663,,,,,,32.367,30.6,29.047,27.915,27.319,26.907,26.81,26.762,26.693,26.836,27.638,28.092,28.539,29.035,35.518,9.47983,4.94712,-7.62596,,,,M1149clu,177.4129958,22.4188673,[FLB2020] MACS1147.51,177.412999,22.418864,EmG,6.694,D,2020ApJ...896..156F,0.01595438835976138,SIMBAD,False
94,0.0,0.0,0.0456,0.0468,0.0111,0.2056,478.004,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0107099,10,3935,,28.474,27.369,26.857,26.821,26.859,,26.184,,25.919,26.164,,,,,,27.017,27.214,27.016,26.945,27.316,27.351,27.407,27.435,27.454,27.78,28.15,28.808,28.697,27.436,30.165,8.71628,4.16374,-4.8502,,,,M1149clu,177.413875,22.4220491,,,,,,,,,,False
95,2.6398,2.6107,2.6633,2.6439,2.6136,2.675,11.3138,33.0,1,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,710.35,11,4094,,,25.978,24.477,24.183,24.221,24.347,24.19,24.136,24.238,24.247,24.293,24.757,,,,,26.018,24.43,24.22,24.277,24.382,24.307,24.191,24.123,24.16,24.089,24.108,24.115,24.472,24.486,8.98933,5.43487,-4.18919,,,,M1149clu,177.4173305,22.418769,[MAT2017] MACS1149CLS  578,177.4173406,22.4187701,G,0.3,D,2017ApJ...835..254M,0.033844423206356083,SIMBAD,False
96,0.0,0.0,0.0443,0.1117,0.0244,0.2926,218.6,33.0,0,0.0,,99.0,0.53,220.783,33.0,0.0,1.14169e-48,,1000000000.0,0.0284658,11,4063,,28.273,30.527,28.531,27.384,26.185,,25.72,40.124,25.472,25.907,,,,,,27.646,27.837,27.713,27.765,27.654,28.022,28.069,28.102,28.128,28.376,28.78,29.416,29.479,28.213,28.897,8.74795,4.74132,-4.34844,,,,M1149clu,177.4055968,22.4220102,[MAT2017] MACS1149CLS  424,177.405588,22.4219962,G,0.58,D,2017ApJ...835..254M,0.05829039425230117,SIMBAD,False
97,0.0,0.0,0.0139,0.0184,,0.0485,370.897,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,31177.7,11,4094,,,28.053,26.809,26.811,26.792,26.838,26.625,26.148,26.166,25.76,,,,,,27.578,27.515,26.803,26.64,26.724,26.693,26.746,26.757,26.748,26.955,27.762,28.203,28.661,29.214,31.473,8.73503,4.22084,-4.83164,,,,M1149clu,177.4121042,22.4187985,,,,,,,,,,False
98,1.6582,1.3638,2.0389,1.7349,1.4281,2.0796,0.868536,32.0,1,0.25,,99.0,1.97,1.00021,31.0,0.2,0.606468,,1000000000.0,792.013,9,4060,,,,24.927,24.788,24.605,,23.565,36.478,23.557,23.542,23.101,23.148,,,,26.391,25.374,24.988,24.782,24.617,24.081,23.703,23.661,23.709,23.453,23.185,23.119,23.34,23.58,22.909,8.86178,9.59976,0.29023,,,,M1149clu,177.401974,22.4217129,,,,,,,,,,False
99,0.60199,0.5305,0.6435,0.5596,0.4942,0.6218,6.74045,1.0,0,0.0,1800000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,1203940000.0,11,3967,,,27.609,26.833,25.103,23.961,34.857,23.224,,23.087,23.423,23.331,23.904,,,,27.787,27.318,26.65,25.078,24.059,23.7,23.545,23.456,23.386,23.28,23.522,23.852,24.215,24.776,26.763,9.2378,8.82868,-1.92266,,,,M1149clu,177.3947094,22.4187289,[MAT2017] MACS1149CLS  584,177.3947095,22.4187244,G,0.55,D,2017ApJ...835..254M,0.016203417877140844,SIMBAD,False
101,0.077659,0.0,0.2214,0.1132,0.0323,0.2123,124.501,1.0,0,0.0,1015000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,2508890.0,9,3934,,,28.927,28.479,26.499,25.421,,24.858,,24.668,24.937,,,,,,28.11,27.82,26.918,26.368,26.182,26.125,26.129,26.133,26.123,26.154,26.947,27.259,27.754,28.265,30.474,8.89783,6.13861,-3.28039,,,,M1149clu,177.4067371,22.418768,[MAT2017] MACS1149CLS  590,177.4067403,22.4187606,G,0.54,D,2017ApJ...835..254M,0.028689682353926767,SIMBAD,False
102,4.5465,4.2068,4.7165,4.3584,3.8166,4.6196,3.56898,33.0,1,0.1,,99.0,4.95,6.99454,31.0,0.0,0.0302799,,1000000000.0,330.076,11,4091,,28.729,29.552,,26.916,25.787,40.923,25.512,39.254,25.542,26.349,25.378,25.639,,,,,,38.249,26.881,25.925,25.96,26.008,26.051,26.09,25.781,25.538,25.844,25.81,25.826,27.085,8.97187,8.07657,-1.65495,,,,M1149clu,177.4030042,22.4215618,,,,,,,,,,False
103,0.51166,0.4969,0.5433,0.5247,0.5026,0.5521,36.2111,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,246.196,12,4095,,29.035,27.126,25.735,23.304,21.961,34.219,21.098,33.298,20.777,19.915,19.982,20.422,,,,27.575,26.474,25.168,23.372,21.987,21.355,21.011,20.752,20.525,19.999,20.159,20.422,20.669,20.942,19.776,9.53112,10.3115,-2.864,,,,M1149clu,177.3989944,22.4183957,CLASHVLT J114935.76+222506.2,177.398998,22.418394,G,0.56,D,2017ApJ...835..254M,0.013453159860278265,SIMBAD,False
104,0.0,0.0,0.1272,0.0853,0.0209,0.2107,21.5384,1.0,0,0.0,806400000.0,99.0,3.49,27.4322,33.0,0.0,1.1045e-06,,1000000000.0,1396590.0,11,4091,,28.375,28.632,,26.459,25.543,43.398,25.505,39.117,25.354,25.811,,28.938,,,,27.668,27.473,26.672,26.286,26.159,26.136,26.156,26.165,26.159,26.224,27.029,27.371,27.862,28.381,30.604,8.8842,5.79762,-3.62926,,,,M1149clu,177.4042918,22.4217447,,,,,,,,,,False
105,1.4825,1.4124,1.5492,1.5079,1.399,1.7685,6.35984,22.0,0,0.5,,99.0,1.87,10.3437,24.0,0.5,0.00567411,,1000000000.0,1033.64,10,3965,,,,28.318,26.932,25.571,34.839,22.746,,22.226,21.652,20.767,20.683,,,,32.555,30.638,28.51,26.858,25.327,23.705,22.926,22.606,22.326,21.668,20.729,20.534,20.844,21.204,20.728,9.43853,10.93684,-1.14757,,,,M1149clu,177.4034761,22.418533,CLASHVLT J114936.83+222506.7,177.403479,22.41853,LeG,1.9776,D,2016ApJ...817...60T,0.014483828427321722,SIMBAD,True
106,0.64883,0.6132,0.6999,0.6183,0.5562,0.6748,10.6349,1.0,0,0.0,2200000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,2994460000.0,11,4063,,,28.213,26.668,24.93,23.752,,23.051,34.342,22.868,22.844,22.449,22.886,,,,28.449,27.6,26.755,24.937,23.73,23.294,23.098,22.987,22.901,22.783,22.934,23.314,23.673,24.234,26.23,9.34763,9.22437,-2.13752,,,,M1149clu,177.3997764,22.4184655,[GKS2016] c178,177.39977,22.4184688,G,0.55,D,2017ApJ...835..254M,0.024387895262085763,SIMBAD,False
107,4.3225,4.1969,4.452,4.2849,4.1157,4.4258,2.44825,33.0,1,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,397.975,12,4095,,27.98,29.015,29.648,25.93,25.206,25.32,25.342,25.375,25.428,25.297,25.096,26.075,,,,,,33.95,25.897,25.179,25.283,25.372,25.443,25.508,25.341,25.128,25.486,25.493,25.544,26.859,9.13586,7.4788,-2.7697,,,,M1149clu,177.415342,22.4183857,,,,,,,,,,False
109,4.3477,3.9369,4.553,4.2187,1.8935,4.5519,0.948545,33.0,1,0.3,,99.0,1.76,3.80768,33.0,0.4,0.148995,,1000000000.0,1717.68,9,4088,,,,,27.174,26.147,25.971,25.767,25.604,25.608,25.1,24.462,24.73,,,,,,34.475,27.246,26.131,25.889,25.78,25.723,25.663,25.079,24.434,24.458,24.297,24.18,25.252,8.85804,9.85309,0.5791,,,,M1149clu,177.4146217,22.4183641,[MAT2017] MACS1149CLS  624,177.4146126,22.4183682,G,0.56,D,2017ApJ...835..254M,0.03368955053531477,SIMBAD,False
111,0.0,0.0,0.0267,0.0286,,0.0687,70.9055,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,68553.2,11,4063,,28.242,27.574,26.755,26.689,26.749,,26.086,39.659,25.97,28.217,,,,,,27.611,27.547,26.848,26.67,26.756,26.722,26.775,26.788,26.782,26.972,27.778,28.214,28.677,29.227,31.482,8.74116,4.54491,-4.54319,,,,M1149clu,177.3914922,22.418412,CLASHVLT J114933.96+222506.3,177.391494,22.418407,G,1.838,E,2016ApJ...817...60T,0.01897058961650952,SIMBAD,False
112,4.5489,4.1942,4.6619,4.4892,4.2486,4.6366,14.078,26.0,0,0.0,,99.0,4.22,13.9394,33.0,0.25,0.000939924,,1000000000.0,884.389,12,4095,,,27.911,27.728,26.015,24.83,37.215,24.26,38.731,24.022,24.53,23.14,23.61,,,,,,,26.054,24.907,24.935,24.983,25.004,24.972,24.262,23.694,23.606,23.519,23.482,24.809,8.76036,10.05142,0.99302,,,,M1149clu,177.3960266,22.4183785,[MAT2017] MACS1149CLS  610,177.3960345,22.4183729,G,0.57,D,2017ApJ...835..254M,0.03313037705709753,SIMBAD,False
114,0.20587,0.0,0.4514,0.202,0.0518,0.5418,69.2558,33.0,0,0.0,,99.0,0.53,70.2658,33.0,0.0,5.5205e-16,,1000000000.0,0.070705,10,4090,,,28.391,,28.313,27.184,39.9,26.282,39.313,26.03,27.318,,,,,,27.92,28.111,28.126,28.067,28.005,28.36,28.388,28.425,28.457,28.608,29.333,29.536,29.879,28.883,28.541,8.83174,5.46902,-3.90361,,,,M1149clu,177.3956636,22.4208886,,,,,,,,,,False
115,2.7901,2.7326,2.8635,2.8319,2.7474,2.9587,4.18555,33.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,635.265,10,3935,,28.752,27.984,25.486,25.011,24.869,,24.708,,24.256,24.776,24.446,24.296,,,,,28.493,25.502,24.977,24.949,24.978,25.015,24.787,24.574,24.61,24.452,24.427,24.404,24.658,24.938,8.70791,9.51022,0.56357,,,,M1149clu,177.393098,22.4183,CLASHVLT J114934.35+222505.9,177.393104,22.418298,G,2.6189,E,2016ApJ...817...60T,0.021226013018258823,SIMBAD,True
116,4.3164,4.0073,4.4262,4.3194,4.0779,4.5075,5.37863,33.0,1,0.2,,99.0,0.68,11.0665,1.0,0.0,0.00395318,,1000000000.0,1596.79,11,4063,,28.945,28.582,28.137,26.332,25.268,,24.57,36.705,24.431,24.718,23.969,24.094,,,,,,35.803,26.291,25.235,25.129,25.097,25.09,25.079,24.629,24.066,24.355,24.254,24.201,25.362,8.79017,9.91633,0.80254,,,,M1149clu,177.4007544,22.4183311,[MAT2017] MACS1149CLS  557,177.4006991,22.4183279,G,0.54,D,2017ApJ...835..254M,0.18439455177344224,SIMBAD,False
117,1.9217,1.7866,2.0642,1.9436,1.8237,2.0801,2.31786,32.0,3,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,161.499,12,4095,,27.081,25.698,25.365,25.522,25.492,37.347,24.999,38.01,24.906,25.327,24.517,25.045,,,,27.16,25.711,25.433,25.501,25.513,25.307,25.072,24.966,24.915,25.02,24.947,24.934,25.118,25.616,24.701,8.70473,9.02588,0.07782,,,,M1149clu,177.4007006,22.4206504,CLASHVLT J114936.17+222514.4,177.400693,22.420657,G,1.9233,E,2016ApJ...817...60T,0.03470178285679053,SIMBAD,True
118,2.5937,2.5372,2.7553,2.6542,2.5557,2.8141,3.49209,33.0,1,0.3,,99.0,1.99,8.98111,32.0,0.3,0.0112144,,1000000000.0,2174.02,11,4094,,,27.639,25.741,25.142,24.713,24.493,24.19,24.031,23.873,23.836,23.305,23.171,,,,,27.828,25.659,25.012,24.756,24.601,24.323,24.113,23.972,23.708,23.275,23.176,23.085,23.347,23.292,8.89909,9.95358,0.55535,,,,M1149clu,177.4162554,22.4181753,[MAT2017] MACS1149CLS  604,177.416259,22.4181761,G,0.49,D,2017ApJ...835..254M,0.012321848914500002,SIMBAD,False
119,5.0463,4.8143,5.2806,4.953,4.222,5.3284,12.4532,25.0,0,0.0,,99.0,4.65,14.5894,25.0,0.0,0.000679116,,1000000000.0,743.707,9,4088,,,,,26.348,25.417,25.41,25.389,25.449,25.415,25.648,23.539,23.919,,,,,,,27.527,25.49,25.427,25.427,25.455,25.481,25.03,23.986,23.858,23.713,23.667,24.82,8.86854,10.13379,0.80945,,,,M1149clu,177.4151423,22.4182124,[MSG2024] GTO 1199  30093,177.4151,22.418217,G,4.194,D,2024ApJ...971...43M,0.14174210696609443,SIMBAD,True
120,1.6925,1.463,1.9977,1.7052,1.4535,1.9171,3.19497,33.0,3,0.15,,99.0,0.89,10.7924,33.0,0.15,0.00453387,,1000000000.0,74.061,10,3935,,27.152,26.516,26.256,26.446,26.554,,26.008,,25.674,26.191,25.454,24.999,,,,27.178,26.524,26.346,26.428,26.368,26.131,25.942,25.945,25.982,25.902,25.797,25.797,26.077,26.347,25.733,8.72114,8.61139,-0.37728,,,,M1149clu,177.4104341,22.4206695,CLASHVLT J114938.50+222515.4,177.410423,22.420947,G,2.4243,E,2016ApJ...817...60T,0.999682706623965,SIMBAD,False
