#REFERENCE 0 64.0381417 -24.0674722
7203 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7203 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
7203 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7203 64.0381417 -24.0674722 0.4010 0.4010 0.00 0.01
4583 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4583 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
4583 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4583 64.0381417 -24.0674722 0.3999 0.3999 0.00 0.01
4381 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4381 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
4381 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4381 64.0381417 -24.0674722 0.3985 0.3985 0.00 0.01
1966 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
1966 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
1966 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
1966 64.0381417 -24.0674722 0.3960 0.3960 0.00 0.01
6586 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
6586 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
6586 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
6586 64.0381417 -24.0674722 0.3938 0.3938 0.00 0.01
8515 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8515 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
8515 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
