#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : x (arcsec)
#O2 : y (arcsec)
#O2 : emass
#O2 : theta (deg)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O3 : x (arcsec)
#O3 : y (arcsec)
#O3 : rc (arcsec)
#O3 : sigma (km/s)
#O4 : x (arcsec)
#O4 : y (arcsec)
#O4 : emass
#O4 : theta (deg)
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O5 : sigma (km/s)
#O5 : rcut (arcsec)
#O6 : emass
#O6 : theta (deg)
#O6 : sigma (km/s)
#O6 : rcut (arcsec)
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Chi2
2 -328.279386 -2.850870 1.601480 0.801547 146.111121 8.484701 666.297233 21.454002 -38.597867 0.743211 125.375380 8.434730 774.787933 -36.799931 8.220516 5.376163 294.662191 -9.960284 -36.878084 0.607305 107.534627 13.145973 321.371283 228.799998 53.100275 0.145394 1.673590 94.136385 14.515559 1.274884 108.496296 2189.678882
2 -324.943589 -2.657820 1.479820 0.803620 145.813628 8.554397 667.577301 21.436442 -38.642467 0.748865 125.530263 8.388712 773.158763 -36.635479 8.007692 5.252055 293.941325 -9.967289 -36.823643 0.596541 107.309844 13.429960 322.558418 231.375982 53.710599 0.155648 -0.542240 95.044524 14.748811 1.060007 115.077469 2179.592890
2 -329.772851 -2.669655 1.470669 0.795582 146.171412 9.069482 674.977113 21.420468 -38.520582 0.757779 125.217677 8.282547 768.973952 -36.386041 8.445210 4.863053 280.423089 -9.997108 -36.427744 0.541800 109.362417 13.604247 333.654133 231.383049 55.101948 0.179381 1.942774 92.956330 14.898732 1.003839 126.601428 2190.635996
2 -324.546598 -2.749973 1.578227 0.798970 146.354350 8.755207 669.532337 21.442625 -38.574368 0.751868 125.389018 8.429318 773.625632 -36.628875 8.305100 5.100356 287.200112 -9.992430 -36.669689 0.568784 107.771352 13.243643 330.242035 230.090022 54.325621 0.165046 2.924373 93.375038 14.635524 1.102496 111.316994 2185.999638
2 -331.098422 -2.587585 1.484600 0.802407 145.633465 8.595017 668.728088 21.486122 -38.743724 0.751286 125.540363 8.312817 770.675928 -36.528261 7.989279 5.008242 293.237633 -9.979411 -37.186970 0.586477 106.795826 13.636533 325.589038 231.994388 54.100522 0.157902 -1.439501 94.514057 14.587584 1.025664 123.959731 2190.898012
2 -331.400288 -2.686705 1.634705 0.801437 146.420004 8.665366 667.342864 21.445987 -38.686326 0.746851 125.814065 8.427334 775.677132 -36.580337 7.842703 5.309455 289.032366 -9.938973 -37.233123 0.615165 105.071091 13.212239 326.282764 233.414139 53.039489 0.145325 0.791532 93.326176 13.433575 1.207047 110.156761 2200.169563
3 -324.599444 -2.621983 1.453978 0.800215 145.956656 8.660821 671.111192 21.456923 -38.626589 0.751720 125.509132 8.155292 769.256862 -36.420657 8.190375 4.975795 287.309660 -9.994860 -37.229835 0.585202 107.168211 13.427686 327.222401 230.262251 53.840920 0.151724 0.459130 92.800850 14.021186 1.025385 119.809194 2178.386403
3 -324.506878 -2.670712 1.436210 0.797294 146.150404 8.851118 674.611757 21.434716 -38.582394 0.754364 125.394020 8.139253 768.242632 -36.334551 8.412903 4.808511 280.750898 -9.998192 -36.982866 0.562185 107.880975 13.524497 330.538255 230.696953 54.536926 0.160654 1.362021 91.760307 14.142993 1.056659 113.876703 2179.313008
3 -324.031995 -2.647479 1.515400 0.800563 146.325050 8.692900 669.411089 21.439235 -38.587966 0.752391 125.574557 8.309717 772.499520 -36.514984 8.136973 5.097116 286.783874 -9.990211 -36.977372 0.583600 106.759830 13.193633 329.525061 230.689914 53.858589 0.156281 2.013056 93.029715 14.018075 1.002153 114.666914 2182.868906
3 -326.111472 -2.659624 1.461093 0.798438 146.366230 8.834068 672.386345 21.423879 -38.542558 0.754692 125.479867 8.205096 770.103616 -36.370648 8.264913 4.967880 281.943313 -9.990750 -36.898953 0.574208 107.393309 13.290926 330.781009 231.458185 54.068300 0.158749 1.910010 92.080476 13.878522 1.016548 123.919618 2182.684047
3 -325.909994 -2.656326 1.562422 0.800185 146.049242 8.742995 669.031677 21.466287 -38.667369 0.751760 125.484241 8.394715 772.564436 -36.565118 8.077326 5.088471 289.838100 -9.984650 -36.929436 0.581089 107.128456 13.448495 328.672071 231.977831 54.081315 0.162272 0.574951 94.048034 14.482083 1.083864 116.895270 2185.847012
3 -328.277388 -2.605205 1.443392 0.801906 145.898907 8.453927 670.605198 21.479988 -38.738266 0.749585 125.698526 8.155924 769.677586 -36.458812 8.178850 4.837407 288.293368 -9.991723 -37.645774 0.585287 105.643740 13.449757 326.715615 229.169554 54.116648 0.144770 0.323259 92.172623 13.833319 1.010540 110.111700 2188.342665
3 -328.883235 -2.638202 1.414118 0.802476 145.735281 8.722558 669.916414 21.416056 -38.608828 0.753480 125.468770 8.343749 771.187214 -36.493978 8.058562 5.120362 290.316952 -9.935559 -36.606129 0.577905 108.122790 13.638890 324.904867 233.073414 54.359912 0.166552 -1.011292 94.929785 15.015149 1.021517 119.795798 2183.818597
3 -327.019545 -2.711626 1.475533 0.802873 145.878391 8.560143 666.901873 21.425202 -38.503538 0.749104 125.268080 8.376548 772.985154 -36.727317 8.200935 5.378530 295.323727 -9.990919 -36.464570 0.592131 109.028195 13.202030 322.311327 228.623181 53.468587 0.158189 1.124541 95.480059 15.156254 1.015903 118.632061 2183.496209
